day,person_i,person_j,contact_type,weight
39,250,403400,1,2.0
39,700,178390,1,2.0
39,700,290989,1,2.0
39,700,755200,1,2.0
39,700,826118,1,2.0
39,952,615503,1,2.0
39,952,744353,1,2.0
39,952,895460,1,2.0
39,952,982056,1,2.0
39,1161,280626,1,2.0
39,1161,481131,1,2.0
39,1862,130429,1,2.0
39,2144,112178,1,2.0
39,2144,330375,1,2.0
39,2144,751963,1,2.0
39,2144,828554,1,2.0
39,2144,930330,1,2.0
39,2233,675570,1,2.0
39,2233,948038,1,2.0
39,2799,194821,1,2.0
39,3005,749716,1,2.0
39,3005,881940,1,2.0
39,3028,428298,1,2.0
39,3028,534067,1,2.0
39,3082,290989,1,2.0
39,3082,826118,1,2.0
39,3388,322770,1,2.0
39,3388,667710,1,2.0
39,3482,206155,1,2.0
39,3482,672027,1,2.0
39,4463,175657,1,2.0
39,4463,198548,1,2.0
39,4463,486894,1,2.0
39,4463,900198,1,2.0
39,4463,963564,1,2.0
39,4753,778246,1,2.0
39,4855,745847,1,2.0
39,5363,117583,1,2.0
39,5363,332021,1,2.0
39,5496,587532,1,2.0
39,6244,119169,1,2.0
39,6244,161592,1,2.0
39,6244,736022,1,2.0
39,6244,893041,1,2.0
39,6244,993530,1,2.0
39,6264,525745,1,2.0
39,6409,520438,1,2.0
39,6409,557088,1,2.0
39,6414,331487,1,2.0
39,6414,371317,1,2.0
39,6414,808701,1,2.0
39,7145,126795,1,2.0
39,7145,413937,1,2.0
39,7145,782406,1,2.0
39,7284,152904,1,2.0
39,7284,217124,1,2.0
39,7284,222400,1,2.0
39,7284,627240,1,2.0
39,7712,78371,1,2.0
39,7712,881142,1,2.0
39,8313,555851,1,2.0
39,8313,625150,1,2.0
39,8313,652385,1,2.0
39,8313,749506,1,2.0
39,8385,266176,1,2.0
39,8385,594024,1,2.0
39,8385,991560,1,2.0
39,10018,581821,1,2.0
39,10018,628961,1,2.0
39,10018,664088,1,2.0
39,10379,370476,1,2.0
39,10379,420412,1,2.0
39,10379,595150,1,2.0
39,10725,269556,1,2.0
39,10725,571652,1,2.0
39,10725,689219,1,2.0
39,10725,713568,1,2.0
39,10725,779040,1,2.0
39,11091,449180,1,2.0
39,11260,192705,1,2.0
39,11260,429922,1,2.0
39,11260,551277,1,2.0
39,11402,827959,1,2.0
39,11402,930195,1,2.0
39,11770,216089,1,2.0
39,11770,336568,1,2.0
39,11770,587497,1,2.0
39,11770,594323,1,2.0
39,11770,670122,1,2.0
39,11990,98700,1,2.0
39,11990,229362,1,2.0
39,11990,284917,1,2.0
39,11990,334903,1,2.0
39,11990,548934,1,2.0
39,12114,582187,1,2.0
39,12162,192632,1,2.0
39,12162,418657,1,2.0
39,12162,443486,1,2.0
39,12162,522397,1,2.0
39,12162,583277,1,2.0
39,12162,672577,1,2.0
39,12162,782225,1,2.0
39,12420,93969,1,2.0
39,12420,156271,1,2.0
39,12420,982406,1,2.0
39,12831,123248,1,2.0
39,12831,499303,1,2.0
39,12831,605042,1,2.0
39,13140,498404,1,2.0
39,13218,348851,1,2.0
39,13739,96330,1,2.0
39,13831,159162,1,2.0
39,13831,385178,1,2.0
39,13831,908677,1,2.0
39,14119,257266,1,2.0
39,14119,452356,1,2.0
39,14336,806047,1,2.0
39,14415,153300,1,2.0
39,14415,394579,1,2.0
39,14415,428275,1,2.0
39,14415,603918,1,2.0
39,14415,924079,1,2.0
39,14415,994728,1,2.0
39,15060,386978,1,2.0
39,15439,938655,1,2.0
39,15924,703960,1,2.0
39,16359,548842,1,2.0
39,16359,648909,1,2.0
39,16359,964847,1,2.0
39,17158,246694,1,2.0
39,17158,268447,1,2.0
39,17158,465602,1,2.0
39,17158,922174,1,2.0
39,17359,54596,1,2.0
39,17359,491144,1,2.0
39,17540,706958,1,2.0
39,18038,332502,1,2.0
39,18038,477616,1,2.0
39,18038,622524,1,2.0
39,18184,142750,1,2.0
39,18184,181010,1,2.0
39,18184,212386,1,2.0
39,18184,568600,1,2.0
39,18184,905409,1,2.0
39,19531,184292,1,2.0
39,19531,904329,1,2.0
39,19531,914959,1,2.0
39,20026,545125,1,2.0
39,20026,695275,1,2.0
39,20746,159162,1,2.0
39,20746,319292,1,2.0
39,21120,312026,1,2.0
39,21120,706958,1,2.0
39,21120,804729,1,2.0
39,21157,75011,1,2.0
39,21157,360841,1,2.0
39,21157,583490,1,2.0
39,21157,593263,1,2.0
39,21157,721538,1,2.0
39,21179,174676,1,2.0
39,21179,632285,1,2.0
39,21738,139643,1,2.0
39,21738,193072,1,2.0
39,21738,574552,1,2.0
39,21738,599102,1,2.0
39,22288,182322,1,2.0
39,22288,426996,1,2.0
39,22288,818671,1,2.0
39,22288,902428,1,2.0
39,22506,45146,1,2.0
39,22506,453405,1,2.0
39,22829,123852,1,2.0
39,22829,246694,1,2.0
39,22829,872564,1,2.0
39,23967,249023,1,2.0
39,23967,572525,1,2.0
39,24016,394898,1,2.0
39,24016,750670,1,2.0
39,24228,219728,1,2.0
39,24228,469025,1,2.0
39,24228,650685,1,2.0
39,24228,694249,1,2.0
39,24228,837464,1,2.0
39,24228,892261,1,2.0
39,24228,912456,1,2.0
39,24562,412876,1,2.0
39,24562,609030,1,2.0
39,24562,848635,1,2.0
39,25549,55884,1,2.0
39,25638,50039,1,2.0
39,25638,258640,1,2.0
39,25638,408079,1,2.0
39,25915,288394,1,2.0
39,25915,448052,1,2.0
39,25915,537347,1,2.0
39,26724,182465,1,2.0
39,26724,244595,1,2.0
39,26724,731627,1,2.0
39,26739,320866,1,2.0
39,26739,905657,1,2.0
39,26739,933049,1,2.0
39,26929,67449,1,2.0
39,26929,302717,1,2.0
39,26929,704228,1,2.0
39,26929,772138,1,2.0
39,26929,832124,1,2.0
39,26929,881915,1,2.0
39,27093,587497,1,2.0
39,27093,696640,1,2.0
39,27218,51256,1,2.0
39,27218,493093,1,2.0
39,28044,820698,1,2.0
39,28645,79266,1,2.0
39,28645,517996,1,2.0
39,28645,624546,1,2.0
39,28879,411235,1,2.0
39,28995,929840,1,2.0
39,30081,123248,1,2.0
39,30081,605042,1,2.0
39,30681,51256,1,2.0
39,30681,103915,1,2.0
39,30681,173242,1,2.0
39,30681,515735,1,2.0
39,30681,634340,1,2.0
39,30681,723265,1,2.0
39,31048,469105,1,2.0
39,31224,679350,1,2.0
39,31224,794026,1,2.0
39,31224,804729,1,2.0
39,31324,401651,1,2.0
39,31324,806300,1,2.0
39,31496,106833,1,2.0
39,32158,96330,1,2.0
39,32158,221059,1,2.0
39,32158,594024,1,2.0
39,32158,917019,1,2.0
39,32158,991560,1,2.0
39,32165,697259,1,2.0
39,32320,565302,1,2.0
39,32320,583622,1,2.0
39,32320,617993,1,2.0
39,32611,957111,1,2.0
39,32854,716105,1,2.0
39,32854,827530,1,2.0
39,32854,892454,1,2.0
39,33643,318525,1,2.0
39,33643,470494,1,2.0
39,33643,512361,1,2.0
39,33643,738561,1,2.0
39,33643,780226,1,2.0
39,33643,949719,1,2.0
39,33700,75011,1,2.0
39,34034,345524,1,2.0
39,34034,452075,1,2.0
39,34034,742893,1,2.0
39,34118,529724,1,2.0
39,34118,949719,1,2.0
39,34118,983953,1,2.0
39,34945,183605,1,2.0
39,34945,242544,1,2.0
39,34945,658167,1,2.0
39,34945,801492,1,2.0
39,34945,964333,1,2.0
39,35765,387648,1,2.0
39,35765,395656,1,2.0
39,35818,147977,1,2.0
39,35818,276352,1,2.0
39,35818,369238,1,2.0
39,35818,529961,1,2.0
39,35818,881737,1,2.0
39,36659,48981,1,2.0
39,36659,506256,1,2.0
39,37122,985791,1,2.0
39,37458,739619,1,2.0
39,37458,920034,1,2.0
39,37458,942963,1,2.0
39,37588,75299,1,2.0
39,37588,259572,1,2.0
39,37588,781053,1,2.0
39,37588,867404,1,2.0
39,38220,952999,1,2.0
39,38843,240086,1,2.0
39,39309,68025,1,2.0
39,39309,624546,1,2.0
39,39309,755117,1,2.0
39,39309,840774,1,2.0
39,39655,125271,1,2.0
39,39655,212338,1,2.0
39,39655,291707,1,2.0
39,39655,344710,1,2.0
39,39655,640288,1,2.0
39,40686,234207,1,2.0
39,40686,443557,1,2.0
39,40816,232453,1,2.0
39,40954,922965,1,2.0
39,41206,80818,1,2.0
39,41422,448211,1,2.0
39,41422,652212,1,2.0
39,41422,953583,1,2.0
39,42095,195674,1,2.0
39,42095,578389,1,2.0
39,42095,587747,1,2.0
39,42095,767504,1,2.0
39,44842,284917,1,2.0
39,44842,371154,1,2.0
39,44842,375174,1,2.0
39,44858,156240,1,2.0
39,45037,317785,1,2.0
39,45037,919756,1,2.0
39,45145,613158,1,2.0
39,45145,687418,1,2.0
39,45200,548548,1,2.0
39,45200,949719,1,2.0
39,45895,114245,1,2.0
39,45895,355948,1,2.0
39,45895,980809,1,2.0
39,46043,614328,1,2.0
39,46043,615503,1,2.0
39,46043,697572,1,2.0
39,46043,744353,1,2.0
39,46043,895460,1,2.0
39,46043,982056,1,2.0
39,46953,498404,1,2.0
39,47009,148998,1,2.0
39,47009,250717,1,2.0
39,47009,257266,1,2.0
39,47009,610374,1,2.0
39,47009,785382,1,2.0
39,47021,533225,1,2.0
39,47021,565302,1,2.0
39,47021,583622,1,2.0
39,47021,684784,1,2.0
39,47153,748921,1,2.0
39,48981,113576,1,2.0
39,48981,231227,1,2.0
39,48981,251199,1,2.0
39,48981,462061,1,2.0
39,48981,538819,1,2.0
39,48981,924004,1,2.0
39,49150,624889,1,2.0
39,49718,675188,1,2.0
39,49718,915947,1,2.0
39,49718,917805,1,2.0
39,49792,212338,1,2.0
39,49792,689452,1,2.0
39,49792,701537,1,2.0
39,49792,718747,1,2.0
39,49792,803867,1,2.0
39,49792,996035,1,2.0
39,49884,784938,1,2.0
39,49941,527121,1,2.0
39,49997,321567,1,2.0
39,49997,377052,1,2.0
39,49997,422552,1,2.0
39,49997,728903,1,2.0
39,50039,521836,1,2.0
39,50080,260830,1,2.0
39,50599,590757,1,2.0
39,51100,186668,1,2.0
39,51100,639181,1,2.0
39,51256,97023,1,2.0
39,51256,159901,1,2.0
39,51256,421036,1,2.0
39,51256,498002,1,2.0
39,51256,515735,1,2.0
39,51256,522477,1,2.0
39,51256,650192,1,2.0
39,51707,377086,1,2.0
39,51773,216089,1,2.0
39,52149,546160,1,2.0
39,53288,513001,1,2.0
39,53288,698333,1,2.0
39,53540,403672,1,2.0
39,53540,961080,1,2.0
39,53699,170879,1,2.0
39,54101,67449,1,2.0
39,54101,107628,1,2.0
39,54101,464399,1,2.0
39,54101,604444,1,2.0
39,54101,881915,1,2.0
39,54101,919202,1,2.0
39,54101,924299,1,2.0
39,54179,457149,1,2.0
39,54179,489013,1,2.0
39,54179,723593,1,2.0
39,54477,683875,1,2.0
39,54477,840779,1,2.0
39,54596,449180,1,2.0
39,54596,491144,1,2.0
39,54596,983928,1,2.0
39,55319,57499,1,2.0
39,55578,150612,1,2.0
39,55786,135132,1,2.0
39,55786,238206,1,2.0
39,55786,484793,1,2.0
39,55786,628961,1,2.0
39,55786,847229,1,2.0
39,55786,934565,1,2.0
39,55884,192632,1,2.0
39,55884,672577,1,2.0
39,55884,782225,1,2.0
39,55999,249817,1,2.0
39,56097,211921,1,2.0
39,56097,235912,1,2.0
39,56097,262179,1,2.0
39,56097,827168,1,2.0
39,56592,626741,1,2.0
39,57348,795083,1,2.0
39,57348,924194,1,2.0
39,57371,700290,1,2.0
39,57371,828060,1,2.0
39,57499,356722,1,2.0
39,57562,887716,1,2.0
39,57765,593247,1,2.0
39,57765,650493,1,2.0
39,57765,731182,1,2.0
39,57765,915214,1,2.0
39,57765,937446,1,2.0
39,57793,284917,1,2.0
39,57793,287593,1,2.0
39,57793,375174,1,2.0
39,58207,922423,1,2.0
39,59815,446278,1,2.0
39,59815,865241,1,2.0
39,59896,221821,1,2.0
39,59896,238454,1,2.0
39,60137,127384,1,2.0
39,60137,128477,1,2.0
39,60137,262742,1,2.0
39,60137,464399,1,2.0
39,60137,998320,1,2.0
39,60182,181323,1,2.0
39,61447,178390,1,2.0
39,61447,613938,1,2.0
39,61447,621447,1,2.0
39,61447,833608,1,2.0
39,63316,652679,1,2.0
39,64046,324796,1,2.0
39,64046,961956,1,2.0
39,64076,121490,1,2.0
39,64076,271518,1,2.0
39,64076,478665,1,2.0
39,64794,146942,1,2.0
39,64794,210304,1,2.0
39,64794,587353,1,2.0
39,64794,944533,1,2.0
39,64891,306054,1,2.0
39,64891,499657,1,2.0
39,64920,504730,1,2.0
39,64920,615744,1,2.0
39,64920,662518,1,2.0
39,64920,702933,1,2.0
39,64920,851313,1,2.0
39,64920,878509,1,2.0
39,64920,892454,1,2.0
39,64920,921428,1,2.0
39,64920,924851,1,2.0
39,65684,447626,1,2.0
39,65790,134493,1,2.0
39,65790,281487,1,2.0
39,65790,426895,1,2.0
39,65790,840446,1,2.0
39,66483,914959,1,2.0
39,66529,377005,1,2.0
39,66529,915947,1,2.0
39,67394,231763,1,2.0
39,67394,427005,1,2.0
39,67394,526884,1,2.0
39,67449,78322,1,2.0
39,67449,189349,1,2.0
39,67449,300919,1,2.0
39,67449,490359,1,2.0
39,67449,924299,1,2.0
39,67548,362002,1,2.0
39,67548,476110,1,2.0
39,67548,839800,1,2.0
39,67960,216710,1,2.0
39,67960,813753,1,2.0
39,68025,953610,1,2.0
39,68722,428275,1,2.0
39,68722,924079,1,2.0
39,69022,69645,1,2.0
39,69022,232380,1,2.0
39,69022,282670,1,2.0
39,69173,72467,1,2.0
39,69173,880183,1,2.0
39,69310,200976,1,2.0
39,69310,524967,1,2.0
39,69310,778246,1,2.0
39,69310,783676,1,2.0
39,69310,881368,1,2.0
39,69310,934565,1,2.0
39,69310,978201,1,2.0
39,69545,117981,1,2.0
39,69545,797479,1,2.0
39,69545,834958,1,2.0
39,69545,848349,1,2.0
39,69545,923760,1,2.0
39,69545,994728,1,2.0
39,69628,520716,1,2.0
39,69645,232380,1,2.0
39,69645,401967,1,2.0
39,69725,483719,1,2.0
39,69725,510513,1,2.0
39,69725,840446,1,2.0
39,69797,893066,1,2.0
39,70087,870790,1,2.0
39,70587,483434,1,2.0
39,72229,196926,1,2.0
39,72467,880183,1,2.0
39,72467,929840,1,2.0
39,72467,940493,1,2.0
39,72788,262309,1,2.0
39,72788,295105,1,2.0
39,72788,481101,1,2.0
39,72788,494002,1,2.0
39,72788,605749,1,2.0
39,72788,899735,1,2.0
39,72788,972945,1,2.0
39,74290,425041,1,2.0
39,74478,195407,1,2.0
39,74867,822842,1,2.0
39,75011,76707,1,2.0
39,75011,689454,1,2.0
39,75147,902428,1,2.0
39,75299,781053,1,2.0
39,75548,957111,1,2.0
39,75749,190396,1,2.0
39,75801,163574,1,2.0
39,75801,286460,1,2.0
39,75801,762799,1,2.0
39,75801,806408,1,2.0
39,76011,238666,1,2.0
39,76011,601890,1,2.0
39,76029,281487,1,2.0
39,76029,426895,1,2.0
39,76029,840446,1,2.0
39,76029,884534,1,2.0
39,76170,177498,1,2.0
39,76170,922374,1,2.0
39,76606,268677,1,2.0
39,76606,751002,1,2.0
39,76707,360841,1,2.0
39,77578,168021,1,2.0
39,77929,113427,1,2.0
39,77929,509402,1,2.0
39,77929,569748,1,2.0
39,78169,234964,1,2.0
39,78169,411743,1,2.0
39,78169,699667,1,2.0
39,78169,832454,1,2.0
39,78169,993014,1,2.0
39,78322,156661,1,2.0
39,78322,455583,1,2.0
39,78322,664078,1,2.0
39,78371,417843,1,2.0
39,78371,488795,1,2.0
39,78371,886187,1,2.0
39,78844,339508,1,2.0
39,78844,341257,1,2.0
39,78844,590461,1,2.0
39,78844,912259,1,2.0
39,79266,113812,1,2.0
39,79266,587497,1,2.0
39,79266,594323,1,2.0
39,79266,814316,1,2.0
39,79266,909758,1,2.0
39,79617,276146,1,2.0
39,79858,181274,1,2.0
39,79858,843979,1,2.0
39,79864,135132,1,2.0
39,79864,255714,1,2.0
39,79864,314982,1,2.0
39,79864,618984,1,2.0
39,79864,628961,1,2.0
39,79864,851872,1,2.0
39,79864,934565,1,2.0
39,80311,196286,1,2.0
39,80311,579957,1,2.0
39,80685,308976,1,2.0
39,80818,249883,1,2.0
39,80818,284917,1,2.0
39,80818,367752,1,2.0
39,81416,207831,1,2.0
39,81416,257069,1,2.0
39,81416,275130,1,2.0
39,81416,354554,1,2.0
39,81416,782016,1,2.0
39,81416,863249,1,2.0
39,82843,334903,1,2.0
39,82843,517575,1,2.0
39,82843,658134,1,2.0
39,84546,361969,1,2.0
39,84546,447430,1,2.0
39,85369,836999,1,2.0
39,85678,192705,1,2.0
39,85678,201848,1,2.0
39,85678,394369,1,2.0
39,85678,522363,1,2.0
39,85678,653094,1,2.0
39,85678,743329,1,2.0
39,85678,749716,1,2.0
39,85678,795899,1,2.0
39,85678,853471,1,2.0
39,86388,303998,1,2.0
39,86388,818671,1,2.0
39,87094,339508,1,2.0
39,87094,590461,1,2.0
39,87094,821741,1,2.0
39,87094,912259,1,2.0
39,87094,922498,1,2.0
39,87094,950361,1,2.0
39,88423,228824,1,2.0
39,88511,348466,1,2.0
39,89162,548316,1,2.0
39,89162,607013,1,2.0
39,89438,681335,1,2.0
39,89987,636538,1,2.0
39,90227,139643,1,2.0
39,90437,91256,1,2.0
39,90437,154575,1,2.0
39,90437,279709,1,2.0
39,90437,413122,1,2.0
39,90437,653782,1,2.0
39,90437,752688,1,2.0
39,90437,983953,1,2.0
39,90558,109497,1,2.0
39,91256,148549,1,2.0
39,91256,228469,1,2.0
39,91256,428878,1,2.0
39,91256,568555,1,2.0
39,91256,742131,1,2.0
39,91256,842563,1,2.0
39,91256,914499,1,2.0
39,91330,718123,1,2.0
39,91712,270460,1,2.0
39,91712,361841,1,2.0
39,91712,723593,1,2.0
39,91712,912456,1,2.0
39,91943,828554,1,2.0
39,93143,396058,1,2.0
39,93143,742311,1,2.0
39,93225,345857,1,2.0
39,93225,700388,1,2.0
39,93388,526902,1,2.0
39,93388,652679,1,2.0
39,93800,734973,1,2.0
39,93969,156271,1,2.0
