n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,75,0.025,10983,6281,147,35,0.4666666666666667,40,0.5333333333333333,345,0.11794871794871795,0.9066666666666666,0.13606837606837607
