day,person_i,person_j,contact_type,weight
39,1177,110267,1,2.0
39,1177,242795,1,2.0
39,1177,279498,1,2.0
39,1177,368109,1,2.0
39,1177,571145,1,2.0
39,1401,69306,1,2.0
39,1401,88227,1,2.0
39,1401,242066,1,2.0
39,1401,512035,1,2.0
39,1401,564316,1,2.0
39,1436,561372,1,2.0
39,2229,820209,1,2.0
39,2705,219699,1,2.0
39,2705,599426,1,2.0
39,2980,876056,1,2.0
39,2980,986003,1,2.0
39,3044,513956,1,2.0
39,3210,784982,1,2.0
39,3552,570776,1,2.0
39,3552,626882,1,2.0
39,3981,371447,1,2.0
39,3981,746520,1,2.0
39,3981,768895,1,2.0
39,3981,966170,1,2.0
39,5439,330851,1,2.0
39,5439,353592,1,2.0
39,5439,520741,1,2.0
39,5439,827923,1,2.0
39,5893,80884,1,2.0
39,5893,410811,1,2.0
39,5893,455433,1,2.0
39,5893,592692,1,2.0
39,5893,746381,1,2.0
39,6644,113388,1,2.0
39,6644,302685,1,2.0
39,6921,258487,1,2.0
39,6921,368112,1,2.0
39,7317,78993,1,2.0
39,7507,707710,1,2.0
39,7507,794343,1,2.0
39,7507,898912,1,2.0
39,7823,121814,1,2.0
39,7823,896549,1,2.0
39,7905,587683,1,2.0
39,7914,277760,1,2.0
39,7914,811603,1,2.0
39,8141,72239,1,2.0
39,8215,52834,1,2.0
39,8215,482776,1,2.0
39,8215,978611,1,2.0
39,8660,596639,1,2.0
39,8660,839552,1,2.0
39,9523,135805,1,2.0
39,9523,326791,1,2.0
39,9523,556138,1,2.0
39,9570,582238,1,2.0
39,9795,589161,1,2.0
39,10052,296018,1,2.0
39,10052,429446,1,2.0
39,10052,534641,1,2.0
39,10052,590585,1,2.0
39,10052,737665,1,2.0
39,10052,767875,1,2.0
39,10052,804305,1,2.0
39,10052,825408,1,2.0
39,10343,835870,1,2.0
39,10761,16108,1,2.0
39,10761,587440,1,2.0
39,10761,711334,1,2.0
39,10761,745690,1,2.0
39,10761,886846,1,2.0
39,12134,937694,1,2.0
39,12241,96040,1,2.0
39,12241,597158,1,2.0
39,12906,244409,1,2.0
39,12906,710230,1,2.0
39,12906,821816,1,2.0
39,13205,28129,1,2.0
39,13205,43622,1,2.0
39,13205,288961,1,2.0
39,13205,329525,1,2.0
39,13205,331479,1,2.0
39,13205,750727,1,2.0
39,13495,392512,1,2.0
39,13495,405768,1,2.0
39,13495,669000,1,2.0
39,13495,705669,1,2.0
39,13495,939054,1,2.0
39,14268,106359,1,2.0
39,14268,205807,1,2.0
39,14268,312055,1,2.0
39,14268,350204,1,2.0
39,14268,364284,1,2.0
39,14268,505684,1,2.0
