day,person_i,person_j,contact_type,weight
39,45,200990,1,2.0
39,45,443452,1,2.0
39,45,997598,1,2.0
39,59,411893,1,2.0
39,59,418997,1,2.0
39,59,443987,1,2.0
39,59,761199,1,2.0
39,85,124615,1,2.0
39,85,385501,1,2.0
39,85,666154,1,2.0
39,234,419654,1,2.0
39,234,444866,1,2.0
39,234,534736,1,2.0
39,234,791714,1,2.0
39,234,872028,1,2.0
39,234,972518,1,2.0
39,344,344581,1,2.0
39,344,874668,1,2.0
39,517,95022,1,2.0
39,517,379641,1,2.0
39,517,508708,1,2.0
39,517,730741,1,2.0
39,517,933838,1,2.0
39,965,997697,1,2.0
39,1030,68022,1,2.0
39,1030,171179,1,2.0
39,1030,522293,1,2.0
39,1388,96831,1,2.0
39,1388,438335,1,2.0
39,1388,811668,1,2.0
39,1812,486600,1,2.0
39,1960,463324,1,2.0
39,2186,843469,1,2.0
39,2277,106587,1,2.0
39,2277,197843,1,2.0
39,2277,215517,1,2.0
39,2277,703818,1,2.0
39,2277,903353,1,2.0
39,2405,387746,1,2.0
39,2405,543505,1,2.0
39,2405,725181,1,2.0
39,2493,89999,1,2.0
39,2493,137918,1,2.0
39,2493,406653,1,2.0
39,2890,297108,1,2.0
39,2890,487807,1,2.0
39,2890,954140,1,2.0
39,3020,136769,1,2.0
39,3453,97445,1,2.0
39,3453,135444,1,2.0
39,3453,463324,1,2.0
39,3453,612581,1,2.0
39,3540,151255,1,2.0
39,3540,411762,1,2.0
39,3540,666640,1,2.0
39,3540,735997,1,2.0
39,3540,750600,1,2.0
39,3540,765019,1,2.0
39,3540,827474,1,2.0
39,3540,925683,1,2.0
39,4476,302434,1,2.0
39,4476,570668,1,2.0
39,4476,574324,1,2.0
39,4750,193693,1,2.0
39,4750,267235,1,2.0
39,4750,479488,1,2.0
39,4750,622641,1,2.0
39,4750,827036,1,2.0
39,4750,866261,1,2.0
39,5660,23033,1,2.0
39,5660,47127,1,2.0
39,5660,352611,1,2.0
39,5660,678437,1,2.0
39,5862,956868,1,2.0
39,6145,147626,1,2.0
39,6341,18973,1,2.0
39,6341,511823,1,2.0
39,6516,277186,1,2.0
39,6988,378929,1,2.0
39,6988,414010,1,2.0
39,6988,512279,1,2.0
39,6988,608351,1,2.0
39,7183,78461,1,2.0
39,7183,393207,1,2.0
39,7183,501247,1,2.0
39,7183,652324,1,2.0
39,7812,386403,1,2.0
39,8069,125449,1,2.0
39,8069,243796,1,2.0
39,8069,286884,1,2.0
39,8069,650800,1,2.0
39,8184,588179,1,2.0
39,9281,204331,1,2.0
39,9281,499045,1,2.0
39,9361,93283,1,2.0
39,9361,315635,1,2.0
39,9361,714397,1,2.0
39,9361,948833,1,2.0
39,10453,498561,1,2.0
39,11030,46400,1,2.0
39,11030,272409,1,2.0
39,11030,524452,1,2.0
39,11030,694953,1,2.0
39,11030,854900,1,2.0
39,11030,998943,1,2.0
39,11503,703818,1,2.0
39,11503,714397,1,2.0
39,11503,844176,1,2.0
39,11765,25482,1,2.0
39,11765,261236,1,2.0
39,11765,288088,1,2.0
39,12808,862959,1,2.0
39,15046,627366,1,2.0
39,15088,839346,1,2.0
39,15088,930974,1,2.0
39,15199,193008,1,2.0
39,15858,40925,1,2.0
39,15858,49391,1,2.0
39,16264,106445,1,2.0
39,16264,186719,1,2.0
39,16264,202066,1,2.0
39,16264,428087,1,2.0
39,16264,439117,1,2.0
39,16264,451124,1,2.0
39,16264,580064,1,2.0
39,16264,930075,1,2.0
39,16453,553979,1,2.0
39,16453,613581,1,2.0
39,16453,782364,1,2.0
39,17288,676942,1,2.0
39,17288,755340,1,2.0
39,17288,941888,1,2.0
39,17288,980835,1,2.0
39,17583,609747,1,2.0
39,17583,767145,1,2.0
39,17583,865151,1,2.0
39,17589,393899,1,2.0
39,17903,113581,1,2.0
39,18255,40898,1,2.0
39,18255,316289,1,2.0
39,18255,594012,1,2.0
39,18255,596423,1,2.0
39,18255,854572,1,2.0
39,18255,906620,1,2.0
39,18521,543319,1,2.0
39,18700,295923,1,2.0
39,18700,306801,1,2.0
39,18700,486966,1,2.0
39,18700,560475,1,2.0
39,18700,659125,1,2.0
39,18700,747551,1,2.0
39,18700,813506,1,2.0
39,18973,897456,1,2.0
39,19227,65962,1,2.0
39,19227,629571,1,2.0
39,19227,701631,1,2.0
39,19379,169007,1,2.0
39,19379,886285,1,2.0
39,19432,51846,1,2.0
39,19432,384551,1,2.0
39,19432,532411,1,2.0
39,19432,597797,1,2.0
39,19496,128551,1,2.0
39,19496,510843,1,2.0
39,19496,944997,1,2.0
39,19827,598649,1,2.0
39,20197,569413,1,2.0
39,20211,351970,1,2.0
39,20363,108004,1,2.0
39,20363,319358,1,2.0
39,20363,557764,1,2.0
39,20363,662549,1,2.0
39,20363,867907,1,2.0
39,20437,564568,1,2.0
39,20437,875350,1,2.0
39,20449,191072,1,2.0
39,20449,755764,1,2.0
39,20537,405237,1,2.0
39,20537,638742,1,2.0
39,20537,883198,1,2.0
39,22510,902722,1,2.0
39,22510,982371,1,2.0
39,22942,287697,1,2.0
39,22942,335882,1,2.0
39,22942,916275,1,2.0
39,22980,297511,1,2.0
39,22980,772115,1,2.0
39,23033,352611,1,2.0
39,23033,477022,1,2.0
39,23033,673414,1,2.0
39,23033,678437,1,2.0
39,23033,804914,1,2.0
39,23210,700276,1,2.0
39,23573,126781,1,2.0
39,23573,548280,1,2.0
39,23573,632633,1,2.0
39,23573,988369,1,2.0
39,24104,78928,1,2.0
39,24104,164362,1,2.0
39,24104,652547,1,2.0
39,24104,687195,1,2.0
39,24512,147231,1,2.0
39,24512,207406,1,2.0
39,24512,239151,1,2.0
39,24512,520951,1,2.0
39,24611,887405,1,2.0
39,24929,496018,1,2.0
39,25026,33850,1,2.0
39,25026,496018,1,2.0
39,25026,531865,1,2.0
39,25026,902097,1,2.0
39,25026,925800,1,2.0
39,25482,66078,1,2.0
39,25482,334971,1,2.0
39,25878,165741,1,2.0
39,25878,329939,1,2.0
39,26504,582501,1,2.0
39,26504,895291,1,2.0
39,27084,290232,1,2.0
39,27084,766370,1,2.0
39,27148,264283,1,2.0
39,27148,286755,1,2.0
39,27148,567667,1,2.0
39,27148,725838,1,2.0
39,27148,772778,1,2.0
39,27148,798685,1,2.0
39,27148,829644,1,2.0
39,27148,832082,1,2.0
39,27148,867104,1,2.0
39,27202,909671,1,2.0
39,27334,142981,1,2.0
39,27799,530208,1,2.0
39,27799,571160,1,2.0
39,27799,901863,1,2.0
39,29126,237447,1,2.0
39,29237,179508,1,2.0
39,29705,184414,1,2.0
39,29705,279048,1,2.0
39,29705,971324,1,2.0
39,30011,723883,1,2.0
39,31025,348919,1,2.0
39,31850,351519,1,2.0
39,32948,285726,1,2.0
39,33169,686351,1,2.0
39,33169,831471,1,2.0
39,33850,531865,1,2.0
39,33850,925800,1,2.0
39,34388,483296,1,2.0
39,34388,644374,1,2.0
39,34593,393899,1,2.0
39,35081,199555,1,2.0
39,35081,418447,1,2.0
39,35081,674192,1,2.0
39,35081,775440,1,2.0
39,35764,68968,1,2.0
39,35764,611884,1,2.0
39,35764,963163,1,2.0
39,36065,36396,1,2.0
39,36065,216168,1,2.0
39,36065,825813,1,2.0
39,36065,902722,1,2.0
39,36130,149168,1,2.0
39,36130,253621,1,2.0
39,36130,522633,1,2.0
39,36130,923929,1,2.0
39,36130,989078,1,2.0
39,36312,499045,1,2.0
39,37723,124371,1,2.0
39,38829,714227,1,2.0
39,38829,736921,1,2.0
39,39221,111458,1,2.0
39,39221,307395,1,2.0
39,39253,292117,1,2.0
39,39253,506200,1,2.0
39,39253,736013,1,2.0
39,39957,730231,1,2.0
39,39957,806751,1,2.0
39,39957,939278,1,2.0
39,40272,69317,1,2.0
39,40272,476945,1,2.0
39,40272,648807,1,2.0
39,40272,909671,1,2.0
39,40898,183323,1,2.0
39,40898,244235,1,2.0
39,40898,316289,1,2.0
39,40898,594012,1,2.0
39,40898,655761,1,2.0
39,40898,977423,1,2.0
39,40925,49391,1,2.0
39,40976,71075,1,2.0
39,40976,225224,1,2.0
39,40976,437908,1,2.0
39,40976,452520,1,2.0
39,40976,595256,1,2.0
39,41597,229107,1,2.0
39,41597,482508,1,2.0
39,41597,813613,1,2.0
39,41597,912118,1,2.0
39,41683,770051,1,2.0
39,41683,934012,1,2.0
39,41683,956868,1,2.0
39,42707,753249,1,2.0
39,42707,758727,1,2.0
39,43612,610407,1,2.0
39,43612,614263,1,2.0
39,43612,670039,1,2.0
39,44425,145768,1,2.0
39,44425,168222,1,2.0
39,44425,267235,1,2.0
39,44425,676942,1,2.0
39,44425,941888,1,2.0
39,45109,486600,1,2.0
39,45109,844654,1,2.0
39,45109,948345,1,2.0
39,45243,276024,1,2.0
39,45243,286884,1,2.0
39,45243,496246,1,2.0
39,45243,648567,1,2.0
39,45243,658078,1,2.0
39,45917,768306,1,2.0
39,45917,825439,1,2.0
39,45917,850937,1,2.0
39,45917,856970,1,2.0
39,46139,532824,1,2.0
39,46162,286867,1,2.0
39,46400,146569,1,2.0
39,46400,304779,1,2.0
39,46400,516024,1,2.0
39,46400,645447,1,2.0
39,46400,694953,1,2.0
39,46699,142981,1,2.0
39,46995,582501,1,2.0
39,47127,69015,1,2.0
39,47127,282533,1,2.0
39,47127,720461,1,2.0
39,47557,770157,1,2.0
39,48891,450442,1,2.0
39,49044,733796,1,2.0
39,49044,944997,1,2.0
39,49137,129698,1,2.0
39,49137,330555,1,2.0
39,49137,537208,1,2.0
39,49137,895737,1,2.0
39,49280,193034,1,2.0
39,49280,353815,1,2.0
39,49280,469155,1,2.0
39,49314,106818,1,2.0
39,49314,636020,1,2.0
39,49347,824056,1,2.0
39,49347,865251,1,2.0
39,49347,884370,1,2.0
39,49528,237606,1,2.0
39,49528,280004,1,2.0
39,49528,546614,1,2.0
39,49685,349652,1,2.0
39,49685,366443,1,2.0
39,49685,379489,1,2.0
39,49825,597291,1,2.0
39,49857,106947,1,2.0
39,49857,143155,1,2.0
39,49857,264111,1,2.0
39,49857,358336,1,2.0
39,49857,585422,1,2.0
39,49857,726129,1,2.0
39,49857,831779,1,2.0
39,50341,698869,1,2.0
39,50526,998163,1,2.0
39,50550,495316,1,2.0
39,50550,798990,1,2.0
39,51610,104233,1,2.0
39,51610,178054,1,2.0
39,51610,564895,1,2.0
39,51610,982118,1,2.0
39,51613,488292,1,2.0
39,51613,734214,1,2.0
39,51613,939967,1,2.0
39,51846,54942,1,2.0
39,51846,482849,1,2.0
39,51846,717505,1,2.0
39,51846,853728,1,2.0
39,51846,880712,1,2.0
39,52310,399760,1,2.0
39,52310,410208,1,2.0
39,52310,700049,1,2.0
39,52672,253621,1,2.0
39,52672,466394,1,2.0
39,52672,727721,1,2.0
39,52672,997976,1,2.0
39,52720,634736,1,2.0
39,52720,841274,1,2.0
39,53948,87844,1,2.0
39,53948,188377,1,2.0
39,53948,273875,1,2.0
39,53948,541819,1,2.0
39,54193,344581,1,2.0
39,54193,466394,1,2.0
39,54269,150115,1,2.0
39,54269,334233,1,2.0
39,54277,207665,1,2.0
39,54277,774933,1,2.0
39,54537,429015,1,2.0
39,54540,225055,1,2.0
39,54540,361840,1,2.0
39,54658,855224,1,2.0
39,54942,236590,1,2.0
39,54942,242686,1,2.0
39,54942,407859,1,2.0
39,54942,880712,1,2.0
39,55066,306801,1,2.0
39,55111,164973,1,2.0
39,55111,459980,1,2.0
39,55111,674588,1,2.0
39,55111,686351,1,2.0
39,55398,428087,1,2.0
39,55434,204158,1,2.0
39,55434,333015,1,2.0
39,55434,672842,1,2.0
39,55434,997989,1,2.0
39,55568,179508,1,2.0
39,55568,506172,1,2.0
39,55568,602626,1,2.0
39,56326,154127,1,2.0
39,56326,200990,1,2.0
39,56326,421757,1,2.0
39,56326,443452,1,2.0
39,56326,491143,1,2.0
39,56326,525413,1,2.0
39,56326,918574,1,2.0
39,56675,254861,1,2.0
39,56675,310690,1,2.0
39,56675,637931,1,2.0
39,56916,381860,1,2.0
39,56959,533515,1,2.0
39,56997,261236,1,2.0
39,56997,288088,1,2.0
39,56997,572473,1,2.0
39,56997,572745,1,2.0
39,56997,630582,1,2.0
39,56997,634199,1,2.0
39,56997,806227,1,2.0
39,57890,64855,1,2.0
39,57890,120337,1,2.0
39,58491,765019,1,2.0
39,58491,879608,1,2.0
39,59940,440606,1,2.0
39,59940,525053,1,2.0
39,60622,335037,1,2.0
39,60622,757296,1,2.0
39,60622,875340,1,2.0
39,61824,980483,1,2.0
39,61912,178807,1,2.0
39,61912,836235,1,2.0
39,62080,545090,1,2.0
39,62393,142310,1,2.0
39,62393,629139,1,2.0
39,62769,372265,1,2.0
39,62769,417997,1,2.0
39,62769,484405,1,2.0
39,62769,586617,1,2.0
39,62863,503265,1,2.0
39,62928,106037,1,2.0
39,62928,150027,1,2.0
39,62928,175251,1,2.0
39,62928,603353,1,2.0
39,62928,755581,1,2.0
39,62928,801429,1,2.0
39,63079,185057,1,2.0
39,63079,572745,1,2.0
39,63079,931977,1,2.0
39,63194,264283,1,2.0
39,63194,629897,1,2.0
39,63194,798685,1,2.0
39,63194,804744,1,2.0
39,63194,832082,1,2.0
39,63194,867104,1,2.0
39,63668,420153,1,2.0
39,63668,557558,1,2.0
39,63668,579626,1,2.0
39,64855,120337,1,2.0
39,64855,652350,1,2.0
39,64855,833916,1,2.0
39,65095,280394,1,2.0
39,65095,351564,1,2.0
39,65095,359449,1,2.0
39,65095,791880,1,2.0
39,65095,975055,1,2.0
39,65416,586216,1,2.0
39,66554,786515,1,2.0
39,66868,136067,1,2.0
39,66868,290232,1,2.0
39,66868,391098,1,2.0
39,66868,439979,1,2.0
39,66880,86040,1,2.0
39,66880,532824,1,2.0
39,67893,913298,1,2.0
39,68022,466261,1,2.0
39,68022,522293,1,2.0
39,68022,871091,1,2.0
39,68135,95765,1,2.0
39,68135,673519,1,2.0
39,68932,142439,1,2.0
39,68932,801864,1,2.0
39,68968,166270,1,2.0
39,68968,371418,1,2.0
39,68968,611884,1,2.0
39,68968,782007,1,2.0
39,68968,963163,1,2.0
39,69014,303100,1,2.0
39,69015,282533,1,2.0
39,69015,438529,1,2.0
39,69030,543505,1,2.0
39,69030,725181,1,2.0
39,69030,868375,1,2.0
39,69289,308505,1,2.0
39,69289,368589,1,2.0
39,69289,759416,1,2.0
39,69289,941888,1,2.0
39,69317,106818,1,2.0
39,69317,253621,1,2.0
39,69317,723980,1,2.0
39,69317,997976,1,2.0
39,69589,131953,1,2.0
39,69589,498561,1,2.0
39,69589,539489,1,2.0
39,69589,868452,1,2.0
39,69865,750600,1,2.0
39,71075,452520,1,2.0
39,71075,853302,1,2.0
39,71848,213835,1,2.0
39,71848,497028,1,2.0
39,71848,980483,1,2.0
39,71929,657134,1,2.0
39,72349,540551,1,2.0
39,72988,512279,1,2.0
39,73570,810482,1,2.0
39,73667,907834,1,2.0
39,73683,121415,1,2.0
39,73683,449231,1,2.0
39,73683,484151,1,2.0
39,73683,686222,1,2.0
39,73848,588225,1,2.0
39,74158,79933,1,2.0
39,74158,687423,1,2.0
39,74158,904291,1,2.0
39,74158,955120,1,2.0
39,74220,164495,1,2.0
39,74220,201004,1,2.0
39,74220,456043,1,2.0
39,74220,493321,1,2.0
39,74220,534837,1,2.0
39,74295,385260,1,2.0
39,74467,194905,1,2.0
39,74467,213216,1,2.0
39,76927,499045,1,2.0
39,78076,368666,1,2.0
39,78076,408288,1,2.0
39,78461,501247,1,2.0
39,78461,652324,1,2.0
39,78671,336509,1,2.0
39,78671,381075,1,2.0
39,78671,481033,1,2.0
39,78671,903477,1,2.0
39,78701,164973,1,2.0
39,78701,291630,1,2.0
39,78701,902616,1,2.0
39,78701,912182,1,2.0
39,78928,269073,1,2.0
39,78928,652547,1,2.0
39,78928,687195,1,2.0
39,78928,921454,1,2.0
39,79131,786185,1,2.0
39,79206,200751,1,2.0
39,79206,296675,1,2.0
39,79206,334990,1,2.0
39,79206,923062,1,2.0
39,79270,636020,1,2.0
39,79583,674065,1,2.0
39,79643,276157,1,2.0
39,79643,903598,1,2.0
39,79933,674785,1,2.0
39,79933,687423,1,2.0
39,79933,904291,1,2.0
39,79933,955120,1,2.0
39,80293,154515,1,2.0
39,80293,160954,1,2.0
39,80293,883762,1,2.0
39,80491,251357,1,2.0
39,80491,337034,1,2.0
39,80491,812070,1,2.0
39,80491,865151,1,2.0
39,80491,930787,1,2.0
39,80491,932341,1,2.0
39,80636,100642,1,2.0
39,80636,145834,1,2.0
39,80636,518979,1,2.0
39,80636,692211,1,2.0
39,80636,833101,1,2.0
39,80636,913298,1,2.0
39,80636,968848,1,2.0
39,80708,438182,1,2.0
39,80823,743819,1,2.0
39,80872,447524,1,2.0
39,80872,738117,1,2.0
39,80872,856393,1,2.0
39,81342,533905,1,2.0
39,81342,829644,1,2.0
39,83257,557558,1,2.0
39,83455,498808,1,2.0
39,83455,655843,1,2.0
39,83455,962348,1,2.0
39,83776,87267,1,2.0
39,83776,239755,1,2.0
39,83776,739304,1,2.0
39,83776,813850,1,2.0
39,84257,566536,1,2.0
39,84525,111339,1,2.0
39,84525,556710,1,2.0
39,84525,677826,1,2.0
39,84845,136769,1,2.0
39,84845,799271,1,2.0
39,84975,208633,1,2.0
39,85388,225383,1,2.0
39,85388,771152,1,2.0
39,85388,895212,1,2.0
39,85661,654037,1,2.0
39,85935,214871,1,2.0
39,85935,412473,1,2.0
39,86040,229133,1,2.0
39,86040,532824,1,2.0
39,86840,693546,1,2.0
39,86840,772395,1,2.0
39,86840,928024,1,2.0
39,87267,239755,1,2.0
39,87267,739304,1,2.0
39,87267,813850,1,2.0
39,87630,431471,1,2.0
39,87844,116787,1,2.0
39,87844,552843,1,2.0
39,87844,931782,1,2.0
39,88116,166726,1,2.0
39,88116,231907,1,2.0
39,88116,253621,1,2.0
39,88116,572246,1,2.0
39,88116,774606,1,2.0
39,88116,867751,1,2.0
39,88459,278848,1,2.0
39,88459,337034,1,2.0
39,88459,354259,1,2.0
39,88459,823483,1,2.0
39,88459,930787,1,2.0
39,89150,823294,1,2.0
39,89344,190585,1,2.0
39,89344,312268,1,2.0
39,89419,361840,1,2.0
39,89419,767896,1,2.0
39,89636,330148,1,2.0
39,89636,330472,1,2.0
39,89636,384102,1,2.0
39,89636,457987,1,2.0
39,89636,875231,1,2.0
39,89778,983184,1,2.0
39,89999,228298,1,2.0
39,89999,387805,1,2.0
39,89999,406653,1,2.0
39,90851,116401,1,2.0
39,90851,394574,1,2.0
39,90851,400659,1,2.0
39,90851,786372,1,2.0
39,90990,111315,1,2.0
39,90990,203269,1,2.0
39,90990,354683,1,2.0
39,90990,792091,1,2.0
39,90990,909351,1,2.0
39,90990,976235,1,2.0
39,92542,177565,1,2.0
39,92542,537208,1,2.0
39,92763,441238,1,2.0
39,92763,956745,1,2.0
39,92802,279048,1,2.0
39,92802,405237,1,2.0
39,92802,768704,1,2.0
39,92802,946962,1,2.0
39,92805,483638,1,2.0
39,92805,800894,1,2.0
39,92805,974194,1,2.0
39,92975,319820,1,2.0
39,92975,726680,1,2.0
39,92975,865151,1,2.0
39,92975,868720,1,2.0
39,93056,171674,1,2.0
39,93149,248199,1,2.0
39,93149,477760,1,2.0
39,93149,612026,1,2.0
39,93149,903744,1,2.0
39,93149,986566,1,2.0
39,93283,413254,1,2.0
39,93283,423050,1,2.0
39,93283,641088,1,2.0
39,93283,703818,1,2.0
39,93283,714397,1,2.0
39,93283,844176,1,2.0
39,93470,174804,1,2.0
39,93971,310690,1,2.0
39,94469,980294,1,2.0
39,94794,697054,1,2.0
39,94794,815933,1,2.0
39,94794,859865,1,2.0
39,94794,927321,1,2.0
39,94794,967816,1,2.0
39,95022,324668,1,2.0
39,95022,442943,1,2.0
39,95022,540038,1,2.0
39,95022,740110,1,2.0
39,95022,801817,1,2.0
39,95022,933838,1,2.0
39,95044,519077,1,2.0
39,95044,811595,1,2.0
39,95044,811636,1,2.0
39,95044,857495,1,2.0
39,95044,969031,1,2.0
39,95087,225709,1,2.0
39,95087,444338,1,2.0
39,95087,804361,1,2.0
39,95178,278848,1,2.0
39,95765,263554,1,2.0
39,95765,673519,1,2.0
39,96661,138041,1,2.0
39,96661,154423,1,2.0
39,96661,917704,1,2.0
39,96831,811668,1,2.0
39,96831,930075,1,2.0
39,97445,721003,1,2.0
39,97749,306238,1,2.0
39,97749,330669,1,2.0
39,97749,847355,1,2.0
39,98680,434284,1,2.0
39,99295,484151,1,2.0
39,99295,955162,1,2.0
39,99539,229133,1,2.0
39,99539,792091,1,2.0
39,100299,814511,1,2.0
39,100426,315073,1,2.0
39,100426,418997,1,2.0
39,100426,443987,1,2.0
39,100456,164119,1,2.0
39,100456,372699,1,2.0
39,100456,386403,1,2.0
39,100456,415647,1,2.0
39,100456,625753,1,2.0
39,100456,770064,1,2.0
39,100456,806006,1,2.0
39,100456,885899,1,2.0
39,100642,106818,1,2.0
39,100642,197843,1,2.0
39,100642,723980,1,2.0
39,100642,734543,1,2.0
39,100642,791477,1,2.0
39,100642,804155,1,2.0
39,100922,236590,1,2.0
39,100922,295613,1,2.0
39,100922,358336,1,2.0
39,100922,359449,1,2.0
39,100922,679942,1,2.0
39,100922,821265,1,2.0
39,100922,975055,1,2.0
39,101033,150195,1,2.0
39,101033,190417,1,2.0
39,101033,306238,1,2.0
39,101033,710183,1,2.0
39,101594,149743,1,2.0
39,103748,564895,1,2.0
39,104233,169751,1,2.0
39,104233,178054,1,2.0
39,104233,564895,1,2.0
39,104233,684984,1,2.0
39,104233,711532,1,2.0
39,104761,209477,1,2.0
39,104761,292117,1,2.0
39,104761,506200,1,2.0
39,104761,602751,1,2.0
39,104761,736013,1,2.0
39,104761,838618,1,2.0
39,104761,853289,1,2.0
39,104761,986894,1,2.0
39,104824,137123,1,2.0
39,104824,563632,1,2.0
39,104824,752266,1,2.0
39,104824,805036,1,2.0
39,105822,124615,1,2.0
39,105822,373562,1,2.0
39,105822,385501,1,2.0
39,106037,603353,1,2.0
39,106166,884370,1,2.0
39,106175,967816,1,2.0
39,106270,334370,1,2.0
39,106270,343757,1,2.0
39,106270,553075,1,2.0
39,106270,773344,1,2.0
39,106445,254737,1,2.0
39,106445,419006,1,2.0
39,106445,439117,1,2.0
39,106445,450442,1,2.0
39,106587,208633,1,2.0
39,106587,915065,1,2.0
39,106587,925431,1,2.0
39,106947,256123,1,2.0
39,107269,229107,1,2.0
39,107269,325528,1,2.0
39,107269,622256,1,2.0
39,108004,319358,1,2.0
39,108004,334697,1,2.0
39,108004,835075,1,2.0
39,110060,760178,1,2.0
39,110323,143464,1,2.0
39,110323,405829,1,2.0
39,110323,498961,1,2.0
39,110323,700825,1,2.0
39,110754,281958,1,2.0
39,110754,622473,1,2.0
39,110754,859865,1,2.0
39,110754,884370,1,2.0
39,111129,904319,1,2.0
39,111315,182569,1,2.0
39,111315,604871,1,2.0
39,111315,690718,1,2.0
39,111315,888175,1,2.0
39,111315,909351,1,2.0
39,111339,677826,1,2.0
39,111425,456043,1,2.0
39,111425,727943,1,2.0
39,111458,154603,1,2.0
39,111588,573073,1,2.0
39,111911,290616,1,2.0
39,111911,760178,1,2.0
39,112261,126610,1,2.0
39,112261,194422,1,2.0
39,112261,338425,1,2.0
39,112261,557764,1,2.0
39,112261,728078,1,2.0
39,112261,867907,1,2.0
39,113301,142310,1,2.0
39,113351,715111,1,2.0
39,113351,718468,1,2.0
39,113351,792091,1,2.0
39,113431,193717,1,2.0
39,113431,354277,1,2.0
39,113431,670912,1,2.0
39,113455,634863,1,2.0
39,113455,683986,1,2.0
