n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,56,0.018666666666666668,10951,6201,87,23,0.4107142857142857,33,0.5892857142857143,391,0.1328125,0.8392857142857143,0.1514945652173913
