day,person_i,person_j,contact_type,weight
39,29,209450,1,2.0
39,29,540101,1,2.0
39,692,211754,1,2.0
39,692,664138,1,2.0
39,692,865181,1,2.0
39,692,933538,1,2.0
39,886,28904,1,2.0
39,1025,419497,1,2.0
39,1025,572066,1,2.0
39,2570,117263,1,2.0
39,2570,547952,1,2.0
39,2570,695531,1,2.0
39,2773,151765,1,2.0
39,2773,359951,1,2.0
39,2773,557217,1,2.0
39,3369,245124,1,2.0
39,3369,291067,1,2.0
39,3369,513108,1,2.0
39,3369,924147,1,2.0
39,3449,55827,1,2.0
39,3449,592399,1,2.0
39,3449,602129,1,2.0
39,3449,967096,1,2.0
39,3960,503424,1,2.0
39,4120,118159,1,2.0
39,4120,288482,1,2.0
39,4751,195222,1,2.0
39,4751,698835,1,2.0
39,4751,919535,1,2.0
39,4751,954666,1,2.0
39,4751,975688,1,2.0
39,5143,15208,1,2.0
39,5143,813380,1,2.0
39,5143,909689,1,2.0
39,5465,463064,1,2.0
39,5465,773645,1,2.0
39,6310,37269,1,2.0
39,6310,553848,1,2.0
39,6310,887466,1,2.0
39,6771,458245,1,2.0
39,6771,633107,1,2.0
39,8931,789167,1,2.0
39,9140,892198,1,2.0
39,9328,28409,1,2.0
39,9328,120793,1,2.0
39,9328,358742,1,2.0
39,9499,756577,1,2.0
39,9799,95057,1,2.0
39,9812,67233,1,2.0
39,9812,379349,1,2.0
39,9812,820898,1,2.0
39,10428,195222,1,2.0
39,10428,623465,1,2.0
39,10428,698835,1,2.0
39,10728,294737,1,2.0
39,10728,386911,1,2.0
39,10728,576711,1,2.0
39,10728,762788,1,2.0
39,10728,902453,1,2.0
39,12118,895849,1,2.0
39,12243,518263,1,2.0
39,12243,526284,1,2.0
39,12243,894538,1,2.0
39,12295,146637,1,2.0
39,12295,775382,1,2.0
39,13020,45375,1,2.0
39,13020,294737,1,2.0
39,13020,762788,1,2.0
39,13020,773321,1,2.0
39,13020,946343,1,2.0
39,13513,77636,1,2.0
39,13513,169433,1,2.0
39,13513,363983,1,2.0
39,13513,802995,1,2.0
39,13995,272466,1,2.0
39,13995,470119,1,2.0
39,14782,16220,1,2.0
39,14782,179230,1,2.0
39,14782,769685,1,2.0
39,15185,58805,1,2.0
39,15185,630685,1,2.0
39,15185,746796,1,2.0
39,15185,827932,1,2.0
39,15185,902790,1,2.0
39,15208,333831,1,2.0
39,15208,909689,1,2.0
39,15767,25186,1,2.0
39,16220,433819,1,2.0
39,16446,158910,1,2.0
39,16446,386911,1,2.0
39,16446,392702,1,2.0
39,16446,397266,1,2.0
39,16446,404542,1,2.0
39,16446,642090,1,2.0
39,16446,928604,1,2.0
39,16892,509843,1,2.0
39,16892,987806,1,2.0
39,17128,397206,1,2.0
39,17128,734058,1,2.0
39,17128,995945,1,2.0
39,18081,64716,1,2.0
39,18081,377599,1,2.0
39,18081,649240,1,2.0
39,18081,692053,1,2.0
39,18081,889311,1,2.0
39,18120,43785,1,2.0
39,18120,185907,1,2.0
39,18120,216179,1,2.0
39,18120,277742,1,2.0
39,18120,405843,1,2.0
39,18185,130277,1,2.0
39,19081,806175,1,2.0
39,19207,154869,1,2.0
39,19207,294483,1,2.0
39,19207,573212,1,2.0
39,19207,627808,1,2.0
39,19663,594434,1,2.0
