n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,54,0.018,10584,6010,69,21,0.3888888888888889,33,0.6111111111111112,394,0.13374066530889342,0.7777777777777778,0.1544467073998642
