day,person_i,person_j,contact_type,weight
39,37,311558,1,2.0
39,37,841519,1,2.0
39,37,886347,1,2.0
39,168,171598,1,2.0
39,168,248795,1,2.0
39,168,308405,1,2.0
39,168,656316,1,2.0
39,168,710933,1,2.0
39,1003,160205,1,2.0
39,1003,224908,1,2.0
39,1003,234177,1,2.0
39,1003,542151,1,2.0
39,1697,32881,1,2.0
39,1697,225702,1,2.0
39,1697,788394,1,2.0
39,1838,401561,1,2.0
39,1838,815139,1,2.0
39,1857,26092,1,2.0
39,1857,151939,1,2.0
39,1857,445916,1,2.0
39,1857,974463,1,2.0
39,2100,175227,1,2.0
39,2100,452605,1,2.0
39,2100,458923,1,2.0
39,2100,629232,1,2.0
39,2100,681701,1,2.0
39,2100,719495,1,2.0
39,2100,876732,1,2.0
39,2494,587704,1,2.0
39,2494,599707,1,2.0
39,2797,228653,1,2.0
39,2797,386658,1,2.0
39,2815,46671,1,2.0
39,2815,162787,1,2.0
39,3135,960524,1,2.0
39,3624,37266,1,2.0
39,3624,203190,1,2.0
39,3624,426638,1,2.0
39,3624,670329,1,2.0
39,3624,729555,1,2.0
39,4176,162898,1,2.0
39,4176,620328,1,2.0
39,4302,37513,1,2.0
39,4302,200631,1,2.0
39,4302,552147,1,2.0
39,4302,757812,1,2.0
39,4315,398115,1,2.0
39,4405,176789,1,2.0
39,4405,309104,1,2.0
39,4405,426962,1,2.0
39,4405,609052,1,2.0
39,4405,866554,1,2.0
39,4405,949856,1,2.0
39,4417,622853,1,2.0
39,4655,322394,1,2.0
39,5989,518865,1,2.0
39,5989,771977,1,2.0
39,5989,861925,1,2.0
39,5989,923088,1,2.0
39,7435,765159,1,2.0
39,7514,209137,1,2.0
39,7514,593799,1,2.0
39,8192,750618,1,2.0
39,8364,150856,1,2.0
39,8364,252612,1,2.0
39,8364,405258,1,2.0
39,8364,556903,1,2.0
39,8364,660410,1,2.0
39,8522,118237,1,2.0
39,8522,741529,1,2.0
39,8855,969703,1,2.0
39,8928,955083,1,2.0
39,8928,965299,1,2.0
39,8960,44533,1,2.0
39,8960,395272,1,2.0
39,8960,592445,1,2.0
39,9323,379839,1,2.0
39,9323,393724,1,2.0
39,9323,485473,1,2.0
39,9323,593761,1,2.0
39,9323,939622,1,2.0
39,9544,417389,1,2.0
39,9888,136593,1,2.0
39,9888,344055,1,2.0
39,9888,625052,1,2.0
39,9937,159481,1,2.0
39,9937,209611,1,2.0
39,9937,893797,1,2.0
39,10531,190407,1,2.0
39,10531,385874,1,2.0
39,10531,461885,1,2.0
39,10531,549252,1,2.0
39,10531,576952,1,2.0
39,10531,592793,1,2.0
39,10531,897092,1,2.0
39,10885,559880,1,2.0
39,10885,900108,1,2.0
39,11363,46620,1,2.0
39,11363,452226,1,2.0
39,11363,491631,1,2.0
39,11363,664589,1,2.0
39,11363,770586,1,2.0
39,11803,369447,1,2.0
39,12612,393724,1,2.0
39,12612,939622,1,2.0
39,12757,929228,1,2.0
39,13131,564896,1,2.0
39,13131,749823,1,2.0
39,13330,218514,1,2.0
39,14009,197535,1,2.0
39,14009,399778,1,2.0
39,14419,123143,1,2.0
39,14419,162787,1,2.0
39,14419,314070,1,2.0
39,14419,596240,1,2.0
39,14419,605599,1,2.0
39,14419,797558,1,2.0
39,14419,834546,1,2.0
39,14626,79157,1,2.0
39,14626,196431,1,2.0
39,14626,495204,1,2.0
39,14946,637651,1,2.0
