day,person_i,person_j,contact_type,weight
39,110,94907,1,2.0
39,110,378133,1,2.0
39,110,596901,1,2.0
39,110,961688,1,2.0
39,122,310508,1,2.0
39,122,956150,1,2.0
39,719,215218,1,2.0
39,1160,167567,1,2.0
39,1160,389153,1,2.0
39,1160,585738,1,2.0
39,1160,780512,1,2.0
39,1518,27067,1,2.0
39,1518,227142,1,2.0
39,1518,516518,1,2.0
39,1518,935237,1,2.0
39,1732,849069,1,2.0
39,2205,406437,1,2.0
39,2205,417923,1,2.0
39,2205,502467,1,2.0
39,2205,698057,1,2.0
39,2210,383668,1,2.0
39,2495,913837,1,2.0
39,2913,645067,1,2.0
39,3006,610252,1,2.0
39,3006,698795,1,2.0
39,3006,763267,1,2.0
39,3718,313765,1,2.0
39,4072,315372,1,2.0
39,4072,328034,1,2.0
39,4072,530013,1,2.0
39,4072,588345,1,2.0
39,4072,632452,1,2.0
39,4072,865637,1,2.0
39,4830,10830,1,2.0
39,4830,137944,1,2.0
39,4830,977018,1,2.0
39,5014,18747,1,2.0
39,5014,622350,1,2.0
39,5014,689400,1,2.0
39,5014,725774,1,2.0
39,6231,59019,1,2.0
39,6231,61679,1,2.0
39,6231,114159,1,2.0
39,6231,304254,1,2.0
39,6231,318852,1,2.0
39,6231,525247,1,2.0
39,6231,745435,1,2.0
39,6231,906486,1,2.0
39,6231,983317,1,2.0
39,6596,367710,1,2.0
39,6596,512948,1,2.0
39,6596,804028,1,2.0
39,6848,298114,1,2.0
39,6848,330372,1,2.0
39,6848,386026,1,2.0
39,6848,881057,1,2.0
39,8257,57389,1,2.0
39,8340,344901,1,2.0
39,8871,698057,1,2.0
39,8897,208473,1,2.0
39,8897,263952,1,2.0
39,8897,980422,1,2.0
39,10289,209496,1,2.0
39,10830,137944,1,2.0
39,10830,297636,1,2.0
39,10830,608898,1,2.0
39,11029,29008,1,2.0
39,11029,409911,1,2.0
39,11029,513529,1,2.0
39,11029,686301,1,2.0
39,11029,865637,1,2.0
39,11029,922636,1,2.0
39,11121,414730,1,2.0
39,11121,786293,1,2.0
39,11481,781336,1,2.0
39,12043,82185,1,2.0
39,12043,429306,1,2.0
39,13908,340627,1,2.0
39,13908,341990,1,2.0
39,14099,951290,1,2.0
39,14139,799704,1,2.0
39,14523,508977,1,2.0
39,14523,819802,1,2.0
39,14523,857704,1,2.0
39,14523,906486,1,2.0
39,15049,905120,1,2.0
39,15049,955899,1,2.0
39,15121,406384,1,2.0
39,15121,838794,1,2.0
39,15354,601966,1,2.0
39,15747,471397,1,2.0
39,15747,533689,1,2.0
39,16412,250207,1,2.0
39,16412,490748,1,2.0
39,16412,635902,1,2.0
39,16847,549374,1,2.0
39,16847,777081,1,2.0
39,16980,53764,1,2.0
39,16980,351387,1,2.0
39,16980,562509,1,2.0
39,16980,756605,1,2.0
39,17412,658482,1,2.0
39,17412,889539,1,2.0
39,17563,403916,1,2.0
39,17563,655735,1,2.0
39,17563,724622,1,2.0
39,18747,440544,1,2.0
39,18747,528746,1,2.0
39,18747,610651,1,2.0
39,18747,709270,1,2.0
39,18747,725774,1,2.0
39,19684,362840,1,2.0
39,19684,432181,1,2.0
39,19684,474163,1,2.0
39,19684,775173,1,2.0
39,19684,891970,1,2.0
39,19684,958559,1,2.0
39,20411,88143,1,2.0
39,20411,101660,1,2.0
39,20411,187884,1,2.0
39,20944,255361,1,2.0
39,20944,748081,1,2.0
39,20990,525487,1,2.0
39,20990,675349,1,2.0
39,21175,689072,1,2.0
39,21175,714038,1,2.0
39,21175,943111,1,2.0
39,21659,401414,1,2.0
39,21659,592013,1,2.0
39,22074,311148,1,2.0
39,22074,487493,1,2.0
39,22074,717707,1,2.0
39,22362,77259,1,2.0
39,22362,969495,1,2.0
39,22945,58171,1,2.0
39,22945,227462,1,2.0
39,22945,227922,1,2.0
39,22945,241279,1,2.0
39,22945,808616,1,2.0
39,23339,44184,1,2.0
39,23340,390523,1,2.0
39,23340,661928,1,2.0
39,23340,695338,1,2.0
39,23866,364843,1,2.0
39,25138,85421,1,2.0
39,25157,283253,1,2.0
39,25907,221602,1,2.0
39,25907,404989,1,2.0
39,25944,875052,1,2.0
39,25977,511648,1,2.0
39,26080,953243,1,2.0
39,26216,931247,1,2.0
39,26694,54846,1,2.0
39,26694,156070,1,2.0
39,26694,289057,1,2.0
39,26694,722882,1,2.0
39,26694,899976,1,2.0
39,26694,916921,1,2.0
39,26694,966323,1,2.0
39,27067,341832,1,2.0
39,27067,389153,1,2.0
39,27067,780512,1,2.0
39,28007,318852,1,2.0
39,28007,824666,1,2.0
39,28007,951043,1,2.0
39,28042,67133,1,2.0
39,28080,50941,1,2.0
39,28080,136385,1,2.0
39,28343,240324,1,2.0
39,28343,771705,1,2.0
39,28462,935398,1,2.0
39,28767,310314,1,2.0
39,28902,493686,1,2.0
39,29008,138738,1,2.0
39,29008,419808,1,2.0
