n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,55,0.018333333333333333,10893,6113,92,25,0.45454545454545453,30,0.5454545454545454,381,0.1293718166383701,0.7272727272727273,0.14906621392190153
