day,person_i,person_j,contact_type,weight
39,17,86038,1,2.0
39,17,276512,1,2.0
39,17,656116,1,2.0
39,98,757165,1,2.0
39,98,992301,1,2.0
39,1116,166400,1,2.0
39,1116,336439,1,2.0
39,1116,836878,1,2.0
39,2113,368250,1,2.0
39,2113,488710,1,2.0
39,2113,833878,1,2.0
39,2113,971566,1,2.0
39,2113,999440,1,2.0
39,2141,313104,1,2.0
39,2141,618001,1,2.0
39,2356,997214,1,2.0
39,2656,781505,1,2.0
39,2656,902745,1,2.0
39,2992,187467,1,2.0
39,2992,592533,1,2.0
39,2992,665226,1,2.0
39,3418,221946,1,2.0
39,3418,337526,1,2.0
39,3418,553781,1,2.0
39,3418,629909,1,2.0
39,3418,704802,1,2.0
39,3418,715632,1,2.0
39,3418,831287,1,2.0
39,3535,230908,1,2.0
39,3535,682369,1,2.0
39,4358,5513,1,2.0
39,4358,319267,1,2.0
39,4358,323238,1,2.0
39,4358,532227,1,2.0
39,4358,899172,1,2.0
39,4688,445597,1,2.0
39,5513,374861,1,2.0
39,5513,772621,1,2.0
39,5513,899172,1,2.0
39,5513,972299,1,2.0
39,5582,144536,1,2.0
39,5582,151482,1,2.0
39,5582,329787,1,2.0
39,5582,423042,1,2.0
39,5582,450010,1,2.0
39,5582,539410,1,2.0
39,5582,556207,1,2.0
39,5582,574292,1,2.0
39,5582,890457,1,2.0
39,5827,500968,1,2.0
39,5944,149081,1,2.0
39,5944,150176,1,2.0
39,5944,427431,1,2.0
39,5944,466509,1,2.0
39,5944,529114,1,2.0
39,5944,543224,1,2.0
39,5944,676540,1,2.0
39,5944,711519,1,2.0
39,6052,614348,1,2.0
39,6052,670971,1,2.0
39,6052,824800,1,2.0
39,6541,51998,1,2.0
39,6541,627588,1,2.0
39,6541,842182,1,2.0
39,6590,42239,1,2.0
39,6590,382592,1,2.0
39,6590,428069,1,2.0
39,6590,870097,1,2.0
39,6590,886209,1,2.0
39,6747,157372,1,2.0
39,6747,176384,1,2.0
39,6747,199591,1,2.0
39,6939,21454,1,2.0
39,6939,113192,1,2.0
39,6939,125984,1,2.0
39,6939,127155,1,2.0
39,6939,539839,1,2.0
39,6939,673786,1,2.0
39,6939,880448,1,2.0
39,7009,485139,1,2.0
39,7398,357031,1,2.0
39,8830,757049,1,2.0
39,8830,860693,1,2.0
39,9144,55289,1,2.0
39,9144,376190,1,2.0
39,9144,870827,1,2.0
39,9191,44002,1,2.0
39,9191,443314,1,2.0
39,9327,226162,1,2.0
39,9327,361919,1,2.0
39,9327,519992,1,2.0
39,10077,472289,1,2.0
39,10077,504902,1,2.0
39,10077,710144,1,2.0
39,10077,753812,1,2.0
39,10399,416160,1,2.0
39,10399,706196,1,2.0
39,12982,553597,1,2.0
39,12982,726135,1,2.0
39,12982,961303,1,2.0
39,13000,571842,1,2.0
39,13000,940753,1,2.0
39,13943,95947,1,2.0
39,13943,118512,1,2.0
39,13943,308898,1,2.0
39,13943,326868,1,2.0
39,13943,823912,1,2.0
39,13943,971445,1,2.0
39,14179,216510,1,2.0
39,14179,369139,1,2.0
39,14179,420200,1,2.0
39,14179,523693,1,2.0
39,14179,728860,1,2.0
39,14179,835818,1,2.0
39,14451,336143,1,2.0
39,14451,784633,1,2.0
39,14665,318749,1,2.0
39,14665,643296,1,2.0
39,14842,34802,1,2.0
39,14842,622988,1,2.0
39,14987,122805,1,2.0
39,14987,258781,1,2.0
39,14987,272405,1,2.0
39,14987,325813,1,2.0
39,14987,713500,1,2.0
39,15112,50552,1,2.0
39,15112,293464,1,2.0
39,15112,307272,1,2.0
39,15112,504513,1,2.0
39,15112,544902,1,2.0
39,15112,615195,1,2.0
39,15112,690529,1,2.0
39,15191,37229,1,2.0
39,15351,102498,1,2.0
39,15351,665996,1,2.0
39,15351,686378,1,2.0
39,15729,721323,1,2.0
39,15729,896371,1,2.0
39,15798,889624,1,2.0
39,15970,625635,1,2.0
39,15970,647702,1,2.0
39,16761,519992,1,2.0
39,17165,443314,1,2.0
39,17165,486279,1,2.0
39,17165,760721,1,2.0
39,17165,896685,1,2.0
39,17727,19026,1,2.0
39,17727,149704,1,2.0
39,17727,321808,1,2.0
39,18029,76900,1,2.0
39,18029,201718,1,2.0
39,18029,321629,1,2.0
39,18029,526131,1,2.0
39,18029,674067,1,2.0
39,18455,297355,1,2.0
39,18455,483601,1,2.0
39,18455,643534,1,2.0
39,18739,645184,1,2.0
39,18739,862503,1,2.0
39,19026,36580,1,2.0
39,19026,149704,1,2.0
39,19026,321808,1,2.0
39,19026,881548,1,2.0
39,19027,800963,1,2.0
39,19027,824256,1,2.0
39,19027,937520,1,2.0
39,19033,864596,1,2.0
39,19033,919963,1,2.0
39,19232,656091,1,2.0
39,20698,151054,1,2.0
39,20698,361443,1,2.0
39,20698,632422,1,2.0
39,20862,432558,1,2.0
39,20888,59598,1,2.0
39,20888,256455,1,2.0
39,20888,297465,1,2.0
39,20888,472305,1,2.0
39,20888,757049,1,2.0
39,20888,883136,1,2.0
39,21014,240219,1,2.0
39,21075,504744,1,2.0
39,21094,972299,1,2.0
39,21429,603825,1,2.0
39,21429,740192,1,2.0
39,21429,761968,1,2.0
39,21454,58300,1,2.0
39,21454,116221,1,2.0
39,21454,428069,1,2.0
39,21454,539839,1,2.0
39,21454,573769,1,2.0
39,21454,630299,1,2.0
39,21856,208094,1,2.0
39,21856,487969,1,2.0
39,21856,625061,1,2.0
39,21856,799885,1,2.0
39,21912,776009,1,2.0
39,22492,134992,1,2.0
39,22492,194082,1,2.0
39,22492,242890,1,2.0
39,22492,279013,1,2.0
39,22492,921064,1,2.0
39,22992,343154,1,2.0
39,22992,423042,1,2.0
39,22992,640041,1,2.0
39,22992,905003,1,2.0
39,23688,662289,1,2.0
39,23688,989300,1,2.0
39,23853,59598,1,2.0
39,23853,256455,1,2.0
39,23853,499133,1,2.0
39,23853,690529,1,2.0
39,24105,62542,1,2.0
39,24176,533358,1,2.0
39,24729,642231,1,2.0
39,24825,118743,1,2.0
39,24825,212284,1,2.0
39,24825,235752,1,2.0
39,24825,305717,1,2.0
39,24825,324451,1,2.0
39,25044,319267,1,2.0
39,25044,532227,1,2.0
39,25044,772621,1,2.0
39,25044,872687,1,2.0
39,25654,852908,1,2.0
39,25715,77069,1,2.0
39,25715,642039,1,2.0
39,25715,996807,1,2.0
39,26250,536091,1,2.0
39,27900,102686,1,2.0
39,28398,854159,1,2.0
39,28460,292640,1,2.0
39,28460,900695,1,2.0
39,28760,59598,1,2.0
39,28760,296850,1,2.0
39,28760,297465,1,2.0
39,29314,114357,1,2.0
39,29314,301959,1,2.0
39,29314,975978,1,2.0
39,29314,997785,1,2.0
39,29319,228599,1,2.0
39,29319,952846,1,2.0
39,29635,286494,1,2.0
39,29635,729466,1,2.0
39,29635,829863,1,2.0
39,29723,900160,1,2.0
39,30203,363760,1,2.0
39,30203,420926,1,2.0
39,30423,310129,1,2.0
39,30423,370746,1,2.0
39,30423,912076,1,2.0
39,30506,270231,1,2.0
39,30539,810253,1,2.0
39,31067,908813,1,2.0
39,31340,296796,1,2.0
39,31340,529646,1,2.0
39,31340,734874,1,2.0
39,31402,150733,1,2.0
39,31516,332963,1,2.0
39,31516,336528,1,2.0
39,32019,163303,1,2.0
39,32019,220956,1,2.0
39,32019,766415,1,2.0
39,32019,900695,1,2.0
39,32080,944427,1,2.0
39,33331,871375,1,2.0
39,33569,258737,1,2.0
39,33569,473319,1,2.0
39,33569,505727,1,2.0
39,33569,531891,1,2.0
39,33569,702016,1,2.0
39,33569,760972,1,2.0
39,33569,809150,1,2.0
39,33569,860407,1,2.0
39,33840,180830,1,2.0
39,34170,201351,1,2.0
39,34289,278083,1,2.0
39,34289,389874,1,2.0
39,34289,735272,1,2.0
39,34328,948898,1,2.0
39,34721,930883,1,2.0
39,34721,967109,1,2.0
39,34802,311007,1,2.0
39,34802,429226,1,2.0
39,34802,969537,1,2.0
39,35605,247846,1,2.0
39,35605,256714,1,2.0
39,35605,373313,1,2.0
39,36580,246726,1,2.0
39,36580,452945,1,2.0
39,36580,613243,1,2.0
39,36580,614450,1,2.0
39,36580,646989,1,2.0
39,36857,81240,1,2.0
39,36857,116519,1,2.0
39,36857,855388,1,2.0
39,37229,214313,1,2.0
39,37229,691088,1,2.0
39,37697,187201,1,2.0
39,37697,485863,1,2.0
39,37697,804884,1,2.0
39,37697,914650,1,2.0
39,37957,300825,1,2.0
39,37957,536587,1,2.0
39,38055,731605,1,2.0
39,38055,794237,1,2.0
39,38210,504791,1,2.0
39,38921,255750,1,2.0
39,38921,577671,1,2.0
39,38972,71401,1,2.0
39,38972,81240,1,2.0
39,38972,310979,1,2.0
39,38972,402822,1,2.0
39,39044,557439,1,2.0
39,39044,969716,1,2.0
39,39351,257659,1,2.0
39,40351,228913,1,2.0
39,40351,366929,1,2.0
39,40351,432345,1,2.0
39,40351,583071,1,2.0
39,40351,636352,1,2.0
39,40351,823083,1,2.0
39,41124,82065,1,2.0
39,41393,854485,1,2.0
39,41452,726135,1,2.0
39,41452,744948,1,2.0
39,41452,884839,1,2.0
39,41661,249277,1,2.0
39,41672,537215,1,2.0
39,42088,312834,1,2.0
39,42088,622223,1,2.0
39,42088,696864,1,2.0
39,42239,216579,1,2.0
39,42239,728053,1,2.0
39,42387,375515,1,2.0
39,42846,264992,1,2.0
39,42846,949252,1,2.0
39,43429,362059,1,2.0
39,43429,927432,1,2.0
39,43521,305329,1,2.0
39,43521,342625,1,2.0
39,43521,660114,1,2.0
39,43773,83807,1,2.0
39,43773,722925,1,2.0
39,43773,876860,1,2.0
39,44570,326868,1,2.0
39,44570,853036,1,2.0
39,44706,178399,1,2.0
39,44706,179012,1,2.0
39,44706,194163,1,2.0
39,44706,365397,1,2.0
39,44706,394417,1,2.0
39,44706,907975,1,2.0
39,45270,388262,1,2.0
39,45270,444297,1,2.0
39,45270,474872,1,2.0
39,45270,699180,1,2.0
39,45270,769739,1,2.0
39,46782,911338,1,2.0
39,48227,235719,1,2.0
39,48534,226970,1,2.0
39,48534,357031,1,2.0
39,48534,986091,1,2.0
39,48653,335271,1,2.0
39,48653,929943,1,2.0
39,48870,789782,1,2.0
39,48870,947747,1,2.0
39,49003,168267,1,2.0
39,49003,341859,1,2.0
39,50149,647702,1,2.0
39,51618,332963,1,2.0
39,51618,336528,1,2.0
39,51998,161494,1,2.0
39,53054,290289,1,2.0
39,53054,356343,1,2.0
39,53054,373132,1,2.0
39,53054,430902,1,2.0
39,53201,233470,1,2.0
39,53303,68274,1,2.0
39,53303,116597,1,2.0
39,53303,789576,1,2.0
39,53339,154533,1,2.0
39,53610,202912,1,2.0
39,53610,343179,1,2.0
39,53610,389874,1,2.0
39,53610,477107,1,2.0
39,53610,490646,1,2.0
39,53610,773606,1,2.0
39,53610,937790,1,2.0
39,53610,989406,1,2.0
39,53754,649024,1,2.0
39,53754,766415,1,2.0
39,53855,486968,1,2.0
39,54194,299907,1,2.0
39,54632,687727,1,2.0
39,54694,784266,1,2.0
39,55150,595728,1,2.0
39,55289,637595,1,2.0
39,55374,245155,1,2.0
39,55374,414254,1,2.0
39,55374,421758,1,2.0
39,55374,882358,1,2.0
39,55627,392634,1,2.0
39,55627,651196,1,2.0
39,55627,986432,1,2.0
39,55687,82517,1,2.0
39,55687,201351,1,2.0
39,55687,224701,1,2.0
39,55687,235625,1,2.0
39,55687,412486,1,2.0
39,55687,869716,1,2.0
39,55699,463584,1,2.0
39,55699,618822,1,2.0
39,56242,430223,1,2.0
39,56242,634876,1,2.0
39,56530,74932,1,2.0
39,56530,150176,1,2.0
39,56530,711519,1,2.0
39,56603,323264,1,2.0
39,56603,354016,1,2.0
39,56603,534282,1,2.0
39,56952,206057,1,2.0
39,56952,246921,1,2.0
39,58056,810253,1,2.0
39,58300,669512,1,2.0
39,58541,353520,1,2.0
39,58541,368250,1,2.0
39,58541,610479,1,2.0
39,58541,713878,1,2.0
39,59260,597685,1,2.0
39,59598,575446,1,2.0
39,59637,137808,1,2.0
39,59637,931626,1,2.0
39,59703,363760,1,2.0
39,59703,420926,1,2.0
39,60015,481925,1,2.0
39,60116,114723,1,2.0
39,60116,200557,1,2.0
39,60116,515895,1,2.0
39,60874,797113,1,2.0
39,61612,570191,1,2.0
39,61771,315140,1,2.0
39,61771,325965,1,2.0
39,61771,544451,1,2.0
