day,person_i,person_j,contact_type,weight
39,893,68200,1,2.0
39,893,302088,1,2.0
39,893,371706,1,2.0
39,893,407803,1,2.0
39,893,773337,1,2.0
39,1466,626215,1,2.0
39,2439,301818,1,2.0
39,2439,879500,1,2.0
39,3146,333972,1,2.0
39,3146,403280,1,2.0
39,3146,738535,1,2.0
39,3146,774507,1,2.0
39,3146,892305,1,2.0
39,3146,906523,1,2.0
39,3644,220717,1,2.0
39,4432,66122,1,2.0
39,4432,92519,1,2.0
39,4432,198354,1,2.0
39,4432,868727,1,2.0
39,4432,943334,1,2.0
39,4439,963296,1,2.0
39,4888,72057,1,2.0
39,4888,302351,1,2.0
39,4888,782641,1,2.0
39,4888,951504,1,2.0
39,5041,142515,1,2.0
39,5041,624537,1,2.0
39,5041,803797,1,2.0
39,5041,878238,1,2.0
39,5041,920614,1,2.0
39,5041,925625,1,2.0
39,5041,938683,1,2.0
39,5466,27328,1,2.0
39,5466,63054,1,2.0
39,5466,108437,1,2.0
39,5466,191387,1,2.0
39,5568,40953,1,2.0
39,5568,205494,1,2.0
39,5568,313518,1,2.0
39,5568,476310,1,2.0
39,5568,681486,1,2.0
39,5568,985924,1,2.0
39,6548,708485,1,2.0
39,7030,117080,1,2.0
39,7085,13650,1,2.0
39,7085,373318,1,2.0
39,7085,499873,1,2.0
39,7977,160795,1,2.0
39,7977,193887,1,2.0
39,7977,723434,1,2.0
39,8054,759645,1,2.0
39,8511,13902,1,2.0
39,8511,425172,1,2.0
39,8511,551281,1,2.0
39,8511,678782,1,2.0
39,8511,853043,1,2.0
39,8802,755330,1,2.0
39,9027,459683,1,2.0
39,9027,562986,1,2.0
39,9027,593582,1,2.0
39,9027,829366,1,2.0
39,9027,860941,1,2.0
39,9765,391692,1,2.0
39,9765,585535,1,2.0
39,9765,713326,1,2.0
39,10412,256289,1,2.0
39,10464,217734,1,2.0
39,10464,282699,1,2.0
39,10474,393341,1,2.0
39,10474,777033,1,2.0
39,10681,636773,1,2.0
39,10681,899248,1,2.0
39,11617,204732,1,2.0
39,11617,378433,1,2.0
39,11617,402131,1,2.0
39,11617,650418,1,2.0
39,11617,906523,1,2.0
39,11817,15573,1,2.0
39,11817,534457,1,2.0
39,11817,939648,1,2.0
39,11877,209358,1,2.0
39,11877,471511,1,2.0
