day,person_i,person_j,contact_type,weight
39,159,9793,1,2.0
39,159,24040,1,2.0
39,159,59455,1,2.0
39,159,90639,1,2.0
39,159,392931,1,2.0
39,159,717323,1,2.0
39,159,742117,1,2.0
39,159,782275,1,2.0
39,466,61119,1,2.0
39,466,143878,1,2.0
39,466,990212,1,2.0
39,503,574945,1,2.0
39,503,921281,1,2.0
39,1039,338809,1,2.0
39,1039,439176,1,2.0
39,1039,858433,1,2.0
39,1210,797096,1,2.0
39,1480,40490,1,2.0
39,1480,573695,1,2.0
39,1480,964501,1,2.0
39,1660,774257,1,2.0
39,2086,25848,1,2.0
39,2086,166521,1,2.0
39,2086,459320,1,2.0
39,2086,613430,1,2.0
39,2086,614419,1,2.0
39,2086,660276,1,2.0
39,2886,757966,1,2.0
39,3835,524993,1,2.0
39,3835,974333,1,2.0
39,4231,36018,1,2.0
39,4231,166416,1,2.0
39,4231,214396,1,2.0
39,4231,546799,1,2.0
39,4231,819068,1,2.0
39,4314,140024,1,2.0
39,5097,546885,1,2.0
39,5509,96965,1,2.0
39,5509,304789,1,2.0
39,5614,467319,1,2.0
39,5722,639098,1,2.0
39,5722,873728,1,2.0
39,6356,53753,1,2.0
39,6517,982544,1,2.0
39,6816,125836,1,2.0
39,6816,151511,1,2.0
39,6816,290916,1,2.0
39,6816,567043,1,2.0
39,6976,270256,1,2.0
39,6976,501490,1,2.0
39,7133,114529,1,2.0
39,7133,153927,1,2.0
39,7133,234581,1,2.0
39,7133,379452,1,2.0
39,7133,848720,1,2.0
39,7133,940435,1,2.0
39,7133,984273,1,2.0
39,7191,36869,1,2.0
39,7191,67042,1,2.0
39,7191,178084,1,2.0
39,7191,898864,1,2.0
39,7543,33082,1,2.0
39,7543,94734,1,2.0
39,7543,196366,1,2.0
39,7543,298332,1,2.0
39,7543,326515,1,2.0
39,7543,566866,1,2.0
39,7543,651464,1,2.0
39,7543,825265,1,2.0
39,7706,988478,1,2.0
39,8196,340728,1,2.0
39,8196,481263,1,2.0
39,8196,895371,1,2.0
39,8872,273947,1,2.0
39,8872,348985,1,2.0
39,8872,624408,1,2.0
39,8872,931494,1,2.0
39,9776,107058,1,2.0
39,9793,59455,1,2.0
39,9793,90639,1,2.0
39,9793,237304,1,2.0
39,9793,302652,1,2.0
39,9793,717323,1,2.0
39,9793,924067,1,2.0
39,9793,950258,1,2.0
39,9938,92321,1,2.0
39,9938,481670,1,2.0
39,9938,649041,1,2.0
39,9938,823060,1,2.0
39,9938,859232,1,2.0
39,9938,942903,1,2.0
39,9938,966921,1,2.0
39,9938,973584,1,2.0
39,10070,814694,1,2.0
39,10310,730599,1,2.0
39,10507,166521,1,2.0
39,10507,577822,1,2.0
39,10642,454909,1,2.0
39,11599,223643,1,2.0
39,11599,422481,1,2.0
39,11599,472534,1,2.0
39,11599,632537,1,2.0
39,11599,779680,1,2.0
39,13352,86346,1,2.0
39,13352,114529,1,2.0
39,13352,237994,1,2.0
39,13352,832675,1,2.0
39,13352,923348,1,2.0
39,13352,928734,1,2.0
39,13352,930962,1,2.0
39,13758,226967,1,2.0
39,13869,171642,1,2.0
39,13869,197011,1,2.0
39,13869,364117,1,2.0
39,13869,821204,1,2.0
39,14381,930911,1,2.0
39,14751,496757,1,2.0
39,15983,364772,1,2.0
39,15983,674048,1,2.0
39,15983,989199,1,2.0
39,16081,24573,1,2.0
39,16528,211012,1,2.0
39,16528,249068,1,2.0
39,18394,208423,1,2.0
39,18394,339764,1,2.0
39,18394,356676,1,2.0
39,18394,649304,1,2.0
39,18394,787386,1,2.0
39,18394,901449,1,2.0
39,18587,811948,1,2.0
39,19314,254824,1,2.0
39,19314,658589,1,2.0
39,19461,255900,1,2.0
39,19461,356190,1,2.0
39,19461,466020,1,2.0
39,19461,722109,1,2.0
39,19461,844327,1,2.0
39,20018,306409,1,2.0
39,20018,537817,1,2.0
39,20018,841008,1,2.0
39,20018,959121,1,2.0
39,20018,986277,1,2.0
39,20110,938327,1,2.0
39,20438,253833,1,2.0
39,20438,268361,1,2.0
39,20578,25848,1,2.0
39,20578,135295,1,2.0
39,20578,166521,1,2.0
39,20578,222969,1,2.0
39,20578,276234,1,2.0
39,20578,459320,1,2.0
39,20578,614419,1,2.0
39,20587,277217,1,2.0
39,20587,986750,1,2.0
39,20595,388532,1,2.0
39,20595,427893,1,2.0
39,21045,968783,1,2.0
39,21570,936266,1,2.0
39,21671,421363,1,2.0
39,22244,25394,1,2.0
39,22244,315908,1,2.0
39,22244,589461,1,2.0
39,22244,606048,1,2.0
39,22244,665620,1,2.0
39,22244,739360,1,2.0
39,22244,888829,1,2.0
39,22457,355923,1,2.0
39,22457,471019,1,2.0
39,22457,494276,1,2.0
39,22457,682291,1,2.0
39,23140,109815,1,2.0
39,23140,240565,1,2.0
39,23140,259846,1,2.0
39,23140,693351,1,2.0
39,23140,778696,1,2.0
39,23174,380109,1,2.0
39,23956,709218,1,2.0
39,24040,145329,1,2.0
39,24040,429421,1,2.0
39,24040,664167,1,2.0
39,24116,864861,1,2.0
39,24573,56918,1,2.0
39,24573,537817,1,2.0
39,24573,614491,1,2.0
39,24573,617442,1,2.0
39,24573,841008,1,2.0
39,24573,986277,1,2.0
39,24857,197011,1,2.0
39,24857,889106,1,2.0
39,25755,205459,1,2.0
39,25755,827546,1,2.0
39,25848,135295,1,2.0
39,25848,459320,1,2.0
39,25848,690238,1,2.0
39,25848,762458,1,2.0
39,25848,776541,1,2.0
39,26119,267668,1,2.0
39,26119,999881,1,2.0
39,26572,103115,1,2.0
39,26775,630243,1,2.0
39,27841,726063,1,2.0
39,27841,917095,1,2.0
39,28474,939489,1,2.0
39,28530,693570,1,2.0
39,29162,177831,1,2.0
39,29162,598630,1,2.0
39,29254,904484,1,2.0
39,30048,329645,1,2.0
39,30048,479164,1,2.0
39,30048,964792,1,2.0
39,30386,68385,1,2.0
39,30386,151511,1,2.0
39,30386,426010,1,2.0
39,30386,553639,1,2.0
39,30386,567043,1,2.0
39,30781,408395,1,2.0
39,30823,225648,1,2.0
39,30823,357950,1,2.0
39,30823,451547,1,2.0
39,30823,606243,1,2.0
39,30823,822985,1,2.0
39,30823,960098,1,2.0
39,30941,911323,1,2.0
39,30941,958010,1,2.0
39,31163,84664,1,2.0
39,31163,162706,1,2.0
39,31163,172604,1,2.0
39,31163,224354,1,2.0
39,31163,322203,1,2.0
39,31369,359055,1,2.0
39,32168,309630,1,2.0
39,32168,638748,1,2.0
39,32168,784214,1,2.0
39,32168,800586,1,2.0
39,33082,189326,1,2.0
39,33082,645422,1,2.0
39,33082,946291,1,2.0
39,33749,323490,1,2.0
39,33749,367546,1,2.0
39,33749,434946,1,2.0
39,33749,544367,1,2.0
39,34027,198093,1,2.0
39,34027,322203,1,2.0
39,34833,189344,1,2.0
39,35718,245280,1,2.0
39,35718,268656,1,2.0
39,35718,697470,1,2.0
39,35718,903893,1,2.0
39,35718,978931,1,2.0
39,35747,42847,1,2.0
39,35747,265093,1,2.0
39,35747,558746,1,2.0
39,36018,553638,1,2.0
39,36018,655031,1,2.0
39,36018,736502,1,2.0
39,36018,862330,1,2.0
39,36018,887180,1,2.0
39,36460,613338,1,2.0
39,36460,764872,1,2.0
39,36460,833866,1,2.0
39,36460,906587,1,2.0
39,36668,152336,1,2.0
39,36869,67042,1,2.0
39,36869,808468,1,2.0
39,37013,908314,1,2.0
39,37282,181664,1,2.0
39,37282,323654,1,2.0
