day,person_i,person_j,contact_type,weight
39,236,317734,1,2.0
39,236,352217,1,2.0
39,236,412647,1,2.0
39,236,645979,1,2.0
39,240,994323,1,2.0
39,762,576245,1,2.0
39,852,58187,1,2.0
39,852,887226,1,2.0
39,2128,75887,1,2.0
39,2175,167107,1,2.0
39,2175,310044,1,2.0
39,2175,509544,1,2.0
39,2175,557927,1,2.0
39,2175,935863,1,2.0
39,2211,801013,1,2.0
39,2343,401515,1,2.0
39,2343,679608,1,2.0
39,2378,595463,1,2.0
39,2577,94571,1,2.0
39,2577,572264,1,2.0
39,2866,253154,1,2.0
39,3107,162920,1,2.0
39,3107,342984,1,2.0
39,3107,390381,1,2.0
39,3107,727181,1,2.0
39,3107,924773,1,2.0
39,3695,210934,1,2.0
39,3695,582134,1,2.0
39,3695,635122,1,2.0
39,3695,864118,1,2.0
39,3698,123729,1,2.0
39,3698,285339,1,2.0
39,3698,588532,1,2.0
39,4084,82822,1,2.0
39,4084,148332,1,2.0
39,4084,209240,1,2.0
39,4084,532274,1,2.0
39,4084,640855,1,2.0
39,4084,708322,1,2.0
39,4084,808138,1,2.0
39,4213,801804,1,2.0
39,4680,465267,1,2.0
39,4680,785073,1,2.0
39,4680,850547,1,2.0
39,4857,202055,1,2.0
39,4857,402780,1,2.0
39,4857,435160,1,2.0
39,4857,443236,1,2.0
39,4857,701686,1,2.0
39,4857,778950,1,2.0
39,5089,363773,1,2.0
39,5100,256302,1,2.0
39,5100,272447,1,2.0
39,5796,209720,1,2.0
39,6935,28347,1,2.0
39,6935,201500,1,2.0
39,6935,251622,1,2.0
39,6935,256828,1,2.0
39,6935,302669,1,2.0
39,6935,571900,1,2.0
39,7340,401503,1,2.0
39,7340,788829,1,2.0
39,7630,76759,1,2.0
39,7630,501494,1,2.0
39,7630,665672,1,2.0
39,7824,407378,1,2.0
39,7824,409616,1,2.0
39,7824,643021,1,2.0
39,7824,865736,1,2.0
39,9052,174522,1,2.0
39,9054,890632,1,2.0
39,9081,117481,1,2.0
39,9081,313961,1,2.0
39,9081,324777,1,2.0
39,9292,994323,1,2.0
39,10651,687874,1,2.0
39,10891,218075,1,2.0
39,10891,532326,1,2.0
39,10891,865591,1,2.0
39,11727,12581,1,2.0
39,11727,815471,1,2.0
39,12581,111831,1,2.0
39,12581,815471,1,2.0
39,13306,934450,1,2.0
39,13436,203736,1,2.0
39,13436,231491,1,2.0
39,13436,296504,1,2.0
39,13436,354945,1,2.0
39,13824,700983,1,2.0
39,14154,114899,1,2.0
39,14184,517555,1,2.0
39,14184,545845,1,2.0
39,14184,611694,1,2.0
39,14184,732260,1,2.0
39,14184,851134,1,2.0
39,14184,913107,1,2.0
39,14246,265583,1,2.0
39,14246,372102,1,2.0
39,14246,589948,1,2.0
39,14246,874468,1,2.0
39,14246,937014,1,2.0
39,14445,336699,1,2.0
39,14445,384582,1,2.0
39,14445,462289,1,2.0
39,14445,504886,1,2.0
39,14445,512956,1,2.0
39,14445,731021,1,2.0
39,14755,58226,1,2.0
39,14755,281231,1,2.0
39,14774,335889,1,2.0
39,14774,806517,1,2.0
39,14774,839394,1,2.0
39,14774,872766,1,2.0
39,14774,882778,1,2.0
39,15726,965636,1,2.0
39,15978,154373,1,2.0
39,15978,451418,1,2.0
39,15978,861123,1,2.0
39,15978,973415,1,2.0
39,16371,67054,1,2.0
39,16371,434705,1,2.0
39,16371,866634,1,2.0
39,16371,881955,1,2.0
39,16371,962623,1,2.0
39,17352,378157,1,2.0
39,17352,801775,1,2.0
