day,person_i,person_j,contact_type,weight
39,848,789860,1,2.0
39,1362,376898,1,2.0
39,1362,645923,1,2.0
39,1362,693770,1,2.0
39,1362,858038,1,2.0
39,1395,733407,1,2.0
39,1533,162857,1,2.0
39,1533,535813,1,2.0
39,1533,764969,1,2.0
39,1533,770965,1,2.0
39,1533,797730,1,2.0
39,1533,871255,1,2.0
39,3238,266533,1,2.0
39,3345,756139,1,2.0
39,3345,835749,1,2.0
39,3345,969351,1,2.0
39,4328,361492,1,2.0
39,4453,666481,1,2.0
39,4453,814630,1,2.0
39,5085,6650,1,2.0
39,5085,795873,1,2.0
39,5085,827493,1,2.0
39,5105,264721,1,2.0
39,5329,678691,1,2.0
39,5329,923818,1,2.0
39,5427,137404,1,2.0
39,5427,347392,1,2.0
39,5427,438400,1,2.0
39,5427,792213,1,2.0
39,5742,753306,1,2.0
39,6670,163362,1,2.0
39,6829,883349,1,2.0
39,7004,74394,1,2.0
39,7004,139114,1,2.0
39,7004,484900,1,2.0
39,7004,567870,1,2.0
39,8027,90347,1,2.0
39,8027,128371,1,2.0
39,8027,178449,1,2.0
39,8027,328620,1,2.0
39,8027,390068,1,2.0
39,8027,749288,1,2.0
39,8177,362673,1,2.0
39,8177,605894,1,2.0
39,8177,681883,1,2.0
39,8177,772514,1,2.0
39,8650,868513,1,2.0
39,8787,456510,1,2.0
39,9450,89126,1,2.0
39,9450,682704,1,2.0
39,9450,764323,1,2.0
39,10034,334493,1,2.0
39,10034,868513,1,2.0
39,10096,134485,1,2.0
39,10096,421723,1,2.0
39,10096,502929,1,2.0
39,10096,582329,1,2.0
39,10690,98156,1,2.0
39,10694,159935,1,2.0
39,10694,163167,1,2.0
39,10869,751274,1,2.0
39,10869,779651,1,2.0
39,10958,597888,1,2.0
39,11152,455952,1,2.0
39,11152,780645,1,2.0
39,11152,883349,1,2.0
39,11241,301074,1,2.0
39,11241,577272,1,2.0
39,11241,640051,1,2.0
39,11960,566886,1,2.0
39,11960,828192,1,2.0
39,11960,939407,1,2.0
39,12177,201514,1,2.0
39,12177,214553,1,2.0
39,12177,633870,1,2.0
39,12177,870857,1,2.0
39,12725,341772,1,2.0
39,12725,349351,1,2.0
39,12725,413839,1,2.0
39,12725,506245,1,2.0
39,12725,915518,1,2.0
39,12725,978386,1,2.0
39,12953,104565,1,2.0
39,13161,666408,1,2.0
39,13525,94418,1,2.0
39,13525,105804,1,2.0
39,13525,877446,1,2.0
39,13751,69685,1,2.0
39,13751,88072,1,2.0
39,13751,204597,1,2.0
39,13842,243055,1,2.0
39,13842,398507,1,2.0
39,14197,44970,1,2.0
39,14197,121034,1,2.0
39,14197,194509,1,2.0
39,14197,293614,1,2.0
39,14197,318685,1,2.0
39,14197,374229,1,2.0
39,14197,598678,1,2.0
39,14197,625509,1,2.0
39,14197,716293,1,2.0
39,14197,804768,1,2.0
39,14197,927129,1,2.0
39,15850,324867,1,2.0
39,15955,569493,1,2.0
39,16092,217982,1,2.0
39,16092,315692,1,2.0
39,16092,368760,1,2.0
39,16092,682604,1,2.0
39,16238,22026,1,2.0
39,16238,911504,1,2.0
39,16429,27985,1,2.0
39,16429,64267,1,2.0
39,16429,142289,1,2.0
39,16429,933168,1,2.0
39,16947,110260,1,2.0
39,16947,174807,1,2.0
39,16947,277783,1,2.0
39,16959,58172,1,2.0
39,16959,230569,1,2.0
39,16959,795294,1,2.0
39,16959,955761,1,2.0
39,17803,40340,1,2.0
39,17803,314642,1,2.0
39,17900,613410,1,2.0
39,17900,737911,1,2.0
39,18024,329595,1,2.0
39,18171,358234,1,2.0
39,18473,83091,1,2.0
39,18473,395556,1,2.0
39,18473,421095,1,2.0
39,18473,442819,1,2.0
39,18473,500151,1,2.0
