day,person_i,person_j,contact_type,weight
39,1296,351003,1,2.0
39,1296,510884,1,2.0
39,2673,276786,1,2.0
39,2673,330722,1,2.0
39,2673,421542,1,2.0
39,2673,479445,1,2.0
39,2673,917625,1,2.0
39,2718,253291,1,2.0
39,2718,425365,1,2.0
39,2718,705636,1,2.0
39,3064,189471,1,2.0
39,3167,484527,1,2.0
39,3167,821081,1,2.0
39,3209,45574,1,2.0
39,3617,136604,1,2.0
39,3806,274670,1,2.0
39,3806,418203,1,2.0
39,4062,157059,1,2.0
39,4612,426639,1,2.0
39,4612,632875,1,2.0
39,4612,779665,1,2.0
39,4612,785126,1,2.0
39,4802,370570,1,2.0
39,4802,572443,1,2.0
39,5390,275165,1,2.0
39,5390,290177,1,2.0
39,5390,538253,1,2.0
39,5390,681194,1,2.0
39,5390,813039,1,2.0
39,5403,342198,1,2.0
39,5403,623526,1,2.0
39,6319,92721,1,2.0
39,6319,462666,1,2.0
39,6319,482451,1,2.0
39,6732,279241,1,2.0
39,8092,276176,1,2.0
39,8092,415365,1,2.0
39,8092,572856,1,2.0
39,8092,584807,1,2.0
39,8092,685732,1,2.0
39,8092,916232,1,2.0
39,8817,93508,1,2.0
39,8817,159289,1,2.0
39,8817,228972,1,2.0
39,8817,525474,1,2.0
39,9267,170111,1,2.0
39,9406,21426,1,2.0
39,9406,476024,1,2.0
39,9406,870146,1,2.0
39,9554,153074,1,2.0
39,9554,202257,1,2.0
39,9554,457004,1,2.0
39,9554,554583,1,2.0
39,9554,700301,1,2.0
39,9554,758286,1,2.0
39,9554,780839,1,2.0
39,9554,826469,1,2.0
39,10195,400357,1,2.0
39,10195,713866,1,2.0
39,10377,70930,1,2.0
39,10377,368411,1,2.0
39,10377,413348,1,2.0
39,10377,580400,1,2.0
39,10377,658484,1,2.0
39,10513,924812,1,2.0
39,10901,224832,1,2.0
39,10901,511180,1,2.0
39,10901,708619,1,2.0
39,11055,578291,1,2.0
39,11336,47796,1,2.0
39,11461,485154,1,2.0
39,11461,826443,1,2.0
39,11466,111705,1,2.0
39,11466,359142,1,2.0
39,11466,548375,1,2.0
39,11466,596108,1,2.0
39,11466,916303,1,2.0
39,11764,380205,1,2.0
39,11764,603083,1,2.0
39,11764,700685,1,2.0
39,11764,733361,1,2.0
39,12215,119824,1,2.0
39,12215,217766,1,2.0
39,12215,850559,1,2.0
39,12215,864517,1,2.0
39,12234,69990,1,2.0
39,12234,306233,1,2.0
39,12234,635780,1,2.0
39,12234,772736,1,2.0
39,13488,56905,1,2.0
39,13488,199071,1,2.0
39,13488,483389,1,2.0
39,14420,606629,1,2.0
39,14503,139258,1,2.0
39,14503,256500,1,2.0
39,14503,483689,1,2.0
39,14503,565950,1,2.0
39,14503,660474,1,2.0
39,14503,664397,1,2.0
39,15373,901318,1,2.0
39,15373,928903,1,2.0
39,15395,638778,1,2.0
39,15700,568336,1,2.0
39,15700,634433,1,2.0
39,15700,709193,1,2.0
39,15700,841242,1,2.0
39,15789,156259,1,2.0
39,15915,301666,1,2.0
39,15915,517269,1,2.0
39,15915,520305,1,2.0
39,15915,797658,1,2.0
39,15915,851713,1,2.0
39,16330,257343,1,2.0
39,16460,728841,1,2.0
39,16808,57850,1,2.0
39,16910,403494,1,2.0
39,17764,152463,1,2.0
39,17764,311252,1,2.0
39,17764,517461,1,2.0
39,17907,189554,1,2.0
39,17907,227097,1,2.0
39,17907,596174,1,2.0
39,17907,796711,1,2.0
39,18584,888634,1,2.0
39,18652,871393,1,2.0
39,19414,689871,1,2.0
39,19848,672664,1,2.0
39,19848,940277,1,2.0
39,19944,157271,1,2.0
39,19944,249420,1,2.0
39,19944,510671,1,2.0
39,19944,549417,1,2.0
39,20113,110123,1,2.0
39,20113,662166,1,2.0
39,20113,740640,1,2.0
39,20187,497684,1,2.0
39,20352,253644,1,2.0
39,20352,347255,1,2.0
39,21025,57707,1,2.0
39,21025,151769,1,2.0
39,21025,217998,1,2.0
