n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,54,0.018,11361,6441,116,19,0.35185185185185186,35,0.6481481481481481,380,0.12898845892735913,0.5370370370370371,0.14663951120162932
