day,person_i,person_j,contact_type,weight
39,793,235645,1,2.0
39,793,671732,1,2.0
39,793,725990,1,2.0
39,793,815186,1,2.0
39,862,562252,1,2.0
39,1331,95840,1,2.0
39,1331,961131,1,2.0
39,1331,978550,1,2.0
39,1522,117129,1,2.0
39,1522,581286,1,2.0
39,1522,664994,1,2.0
39,1820,367945,1,2.0
39,1820,423632,1,2.0
39,1820,720649,1,2.0
39,1820,744407,1,2.0
39,2021,284665,1,2.0
39,2021,345075,1,2.0
39,2021,377076,1,2.0
39,2021,413074,1,2.0
39,2021,446079,1,2.0
39,2021,973367,1,2.0
39,2206,167410,1,2.0
39,2206,242172,1,2.0
39,2206,542973,1,2.0
39,2613,560883,1,2.0
39,2613,814478,1,2.0
39,2949,666651,1,2.0
39,2981,294553,1,2.0
39,2981,597346,1,2.0
39,2981,619376,1,2.0
39,3251,607816,1,2.0
39,3251,652040,1,2.0
39,3464,381292,1,2.0
39,3464,409635,1,2.0
39,3464,457312,1,2.0
39,3464,548310,1,2.0
39,3464,617578,1,2.0
39,3464,840846,1,2.0
39,3476,57904,1,2.0
39,4168,489470,1,2.0
39,4168,712735,1,2.0
39,4168,857595,1,2.0
39,4168,881357,1,2.0
39,4291,670354,1,2.0
39,4993,21079,1,2.0
39,4993,93409,1,2.0
39,4993,822594,1,2.0
39,4993,883048,1,2.0
39,5161,129810,1,2.0
39,5161,865592,1,2.0
39,5283,845558,1,2.0
39,5679,302332,1,2.0
39,5679,315947,1,2.0
39,5679,543115,1,2.0
39,5679,821441,1,2.0
39,5749,97846,1,2.0
39,5749,303761,1,2.0
39,5749,386858,1,2.0
39,5749,406446,1,2.0
39,6172,27287,1,2.0
39,6172,398205,1,2.0
39,6172,776121,1,2.0
39,6172,875329,1,2.0
39,7113,562252,1,2.0
39,7139,61855,1,2.0
39,7385,121765,1,2.0
39,7947,129948,1,2.0
39,7947,174015,1,2.0
39,7947,306714,1,2.0
39,7947,686463,1,2.0
39,7947,954086,1,2.0
39,8072,298641,1,2.0
39,8242,289052,1,2.0
39,8242,317811,1,2.0
39,8288,114755,1,2.0
39,8288,350115,1,2.0
39,8288,459905,1,2.0
39,8288,530469,1,2.0
39,8288,830783,1,2.0
39,8370,275068,1,2.0
39,8403,216363,1,2.0
39,8403,247339,1,2.0
39,8403,341730,1,2.0
39,8403,489950,1,2.0
39,8403,731764,1,2.0
39,10416,60879,1,2.0
39,10416,138594,1,2.0
39,10416,546923,1,2.0
39,10416,627497,1,2.0
39,10416,713117,1,2.0
39,10416,759469,1,2.0
39,10416,787139,1,2.0
39,10850,298068,1,2.0
39,10850,305019,1,2.0
39,10850,372459,1,2.0
39,10850,633752,1,2.0
39,10850,671312,1,2.0
39,10850,915225,1,2.0
39,10850,990290,1,2.0
39,11887,615973,1,2.0
39,11887,921688,1,2.0
39,12068,30957,1,2.0
39,12068,39095,1,2.0
39,12068,121199,1,2.0
39,12068,576041,1,2.0
39,12068,664359,1,2.0
39,12321,409886,1,2.0
39,12321,737170,1,2.0
39,12321,786354,1,2.0
39,12321,847641,1,2.0
39,12321,869857,1,2.0
39,12688,184007,1,2.0
39,12688,639420,1,2.0
39,12688,739682,1,2.0
39,12963,229987,1,2.0
39,12963,306304,1,2.0
39,12963,457264,1,2.0
39,12963,607337,1,2.0
39,12963,913367,1,2.0
39,12997,190706,1,2.0
39,12997,200570,1,2.0
39,12997,241562,1,2.0
39,12997,245566,1,2.0
39,12997,863516,1,2.0
39,13152,353818,1,2.0
39,13417,230636,1,2.0
39,13417,395002,1,2.0
39,13417,486978,1,2.0
39,13417,531563,1,2.0
39,13417,850921,1,2.0
39,13576,186667,1,2.0
39,13576,402118,1,2.0
39,13576,642323,1,2.0
39,13576,669261,1,2.0
39,13586,16290,1,2.0
39,13586,176990,1,2.0
39,13586,232167,1,2.0
39,13586,436694,1,2.0
39,13895,264488,1,2.0
