n,positive_count,positive_rate,contact_edges,weighted_graph_edges,positive_positive_edges,positive_symptomatic_count,positive_symptomatic_rate,asymptomatic_positive_count,asymptomatic_positive_rate,negative_symptomatic_count,negative_symptomatic_rate,mean_symptom_count_positive,mean_symptom_count_negative
3000,51,0.017,10856,6088,106,12,0.23529411764705882,39,0.7647058823529411,365,0.12377076975245846,0.5098039215686274,0.14140386571719227
