day,person_i,person_j,contact_type,weight
39,1570,202889,1,2.0
39,1570,786662,1,2.0
39,2428,288878,1,2.0
39,2428,367825,1,2.0
39,2428,812991,1,2.0
39,2479,408049,1,2.0
39,2731,298856,1,2.0
39,2823,280507,1,2.0
39,2823,663084,1,2.0
39,3196,441886,1,2.0
39,3196,448501,1,2.0
39,3196,815734,1,2.0
39,3196,891509,1,2.0
39,3280,305785,1,2.0
39,3280,362924,1,2.0
39,3280,406874,1,2.0
39,3280,834814,1,2.0
39,3280,907877,1,2.0
39,3280,923543,1,2.0
39,3318,198995,1,2.0
39,3318,241356,1,2.0
39,3318,553952,1,2.0
39,3326,829065,1,2.0
39,3326,836877,1,2.0
39,4389,213713,1,2.0
39,4389,608156,1,2.0
39,4477,414369,1,2.0
39,4477,613626,1,2.0
39,4477,693927,1,2.0
39,4477,752315,1,2.0
39,4477,768695,1,2.0
39,4477,876910,1,2.0
39,4911,469304,1,2.0
39,4911,496442,1,2.0
39,4911,502260,1,2.0
39,4911,602873,1,2.0
39,4911,825900,1,2.0
39,7573,648209,1,2.0
39,7573,735830,1,2.0
39,8206,54685,1,2.0
39,8206,418326,1,2.0
39,8206,558569,1,2.0
39,8206,592643,1,2.0
39,8206,787548,1,2.0
39,8206,817870,1,2.0
39,9240,137145,1,2.0
39,9240,332168,1,2.0
39,9240,389944,1,2.0
39,9240,459909,1,2.0
39,9240,655607,1,2.0
39,9797,248915,1,2.0
39,9797,272594,1,2.0
39,9797,890558,1,2.0
39,9870,319557,1,2.0
39,9870,528654,1,2.0
39,10171,889487,1,2.0
39,10462,707640,1,2.0
39,10623,270897,1,2.0
39,10623,371491,1,2.0
39,10623,436459,1,2.0
39,10623,544265,1,2.0
39,10623,579259,1,2.0
39,11306,80605,1,2.0
39,11306,192127,1,2.0
39,11306,204962,1,2.0
39,11306,558569,1,2.0
39,11306,645110,1,2.0
39,11306,681349,1,2.0
39,11306,739466,1,2.0
39,11306,780004,1,2.0
39,11306,803986,1,2.0
39,11306,911466,1,2.0
39,11478,160561,1,2.0
39,11478,266972,1,2.0
